EDT LEVEL OUTPUT
Time  Height     P     T     U    WS  WD 
4962    29740    11.5    -56.05    1    29.6    271
4964    29751    11.5    -55.95    1    29.7    271
4966    29760    11.5    -55.95    1    29.7    271
4968    29770    11.5    -55.95    1    29.7    272
4970    29780    11.4    -55.95    1    29.7    272
4972    29788    11.4    -56.05    1    29.7    272
4974    29796    11.4    -56.05    1    29.6    273
4976    29805    11.4    -56.15    1    29.6    273
4978    29815    11.4    -56.25    1    29.6    273
4980    29825    11.4    -56.25    1    29.7    273
4982    29835    11.3    -56.25    1    29.7    274
4984    29845    11.3    -56.25    1    29.8    274
4986    29856    11.3    -56.25    1    29.9    274
4988    29866    11.3    -56.25    1    29.9    275
4990    29876    11.3    -56.25    1    30    275
4992    29886    11.3    -56.25    1    30    275
4994    29896    11.2    -56.35    1    29.9    276
4996    29907    11.2    -56.45    1    29.9    276
4998    29918    11.2    -56.25    1    29.7    276
5000    29928    11.2    -56.15    1    29.5    276
5002    29939    11.2    -56.15    1    29.3    277
5004    29950    11.1    -56.25    1    29    277
5006    29961    11.1    -56.35    1    28.7    277
5008    29973    11.1    -56.35    1    28.4    277
5010    29984    11.1    -56.25    1    28.1    276
5012    29997    11.1    -56.15    1    27.8    276
5014    30010    11    -56.15    1    27.5    276
5016    30020    11    -56.25    1    27.3    275
5018    30032    11    -56.35    1    27.1    274
5020    30045    11    -56.45    1    26.9    274
5022    30057    11    -56.45    1    26.8    273
5024    30071    10.9    -56.45    1    26.7    272
5026    30085    10.9    -56.45    1    26.7    271
5028    30097    10.9    -56.45    1    26.7    270
5030    30111    10.9    -56.35    1    26.6    269
5032    30124    10.8    -56.35    1    26.6    268
5034    30137    10.8    -56.35    1    26.6    267
5036    30152    10.8    -56.35    1    26.6    266
5038    30166    10.8    -56.35    1    26.5    265
5040    30178    10.8    -56.35    1    26.4    265
5042    30191    10.7    -56.35    1    26.3    264
5044    30206    10.7    -56.35    1    26.1    263
5046    30220    10.7    -56.45    1    25.9    262
5048    30233    10.7    -56.25    1    25.7    261
5050    30246    10.6    -56.05    1    25.5    261
5052    30259    10.6    -55.95    1    25.3    260
5054    30273    10.6    -55.95    1    25.1    259
5056    30286    10.6    -55.85    1    24.9    259
5058    30300    10.5    -55.85    1    24.8    258
5060    30315    10.5    -55.85    1    24.7    258
5062    30328    10.5    -55.85    1    24.6    258
5064    30341    10.5    -55.85    1    24.5    257
5066    30354    10.5    -55.95    1    24.4    257
5068    30368    10.4    -56.05    1    24.4    257
5070    30383    10.4    -56.05    1    24.4    258
5072    30398    10.4    -55.95    1    24.4    258
5074    30413    10.4    -55.85    1    24.5    258
5076    30429    10.3    -55.75    1    24.5    259
5078    30443    10.3    -55.65    1    24.6    259
5080    30456    10.3    -55.75    1    24.6    260
5082    30470    10.3    -55.85    1    24.7    260
5084    30485    10.2    -55.95    1    24.8    261
5086    30499    10.2    -55.55    1    24.9    261
5088    30513    10.2    -55.35    1    25    262
5090    30527    10.2    -55.35    1    25.2    262
5092    30540    10.2    -55.45    1    25.3    262
5094    30554    10.1    -55.55    1    25.5    263
5096    30569    10.1    -55.65    1    25.7    263
5098    30584    10.1    -55.55    1    26    263
5100    30599    10.1    -55.55    1    26.2    263
5102    30614    10    -55.65    1    26.5    263
5104    30628    10    -55.85    1    26.8    263
5106    30643    10    -56.05    1    27.1    264
5108    30659    10    -56.25    1    27.4    264
5110    30672    9.9    -56.35    1    27.7    264
5112    30686    9.9    -56.45    1    28.1    265
5114    30701    9.9    -56.55    1    28.4    265
5116    30716    9.9    -56.45    1    28.7    266
5118    30731    9.9    -56.35    1    29    266
5120    30745    9.8    -56.35    1    29.3    267
5122    30758    9.8    -56.35    1    29.6    268
5124    30774    9.8    -56.45    1    29.9    268
5126    30791    9.8    -56.45    1    30.2    269
5128    30806    9.7    -56.55    1    30.5    270
5130    30819    9.7    -56.45    1    30.8    271
5132    30834    9.7    -56.35    1    31.1    272
5134    30849    9.7    -56.35    1    31.4    272
5136    30865    9.7    -56.35    1    31.7    273
5138    30881    9.6    -56.35    1    31.9    274
5140    30896    9.6    -56.35    1    32.2    274
5142    30909    9.6    -56.35    1    32.5    275
5144    30923    9.6    -56.35    1    32.7    276
5146    30939    9.5    -56.35    1    33    276
5148    30955    9.5    -56.35    1    33.2    277
5150    30969    9.5    -56.35    1    33.4    277
5152    30983    9.5    -56.55    1    33.5    278
5154    30996    9.5    -56.55    1    33.6    278
5156    31008    9.4    -56.45    1    33.7    279
5158    31021    9.4    -56.25    1    33.8    279
5160    31036    9.4    -55.85    1    33.8    280
5162    31050    9.4    -55.85    1    33.9    280
5164    31064    9.4    -55.85    1    33.9    281
5166    31077    9.3    -55.85    1    33.9    281
5168    31089    9.3    -55.85    1    33.8    281
5170    31101    9.3    -55.75    1    33.8    281
5172    31114    9.3    -55.85    1    33.7    282
5174    31127    9.3    -55.95    1    33.6    282
5176    31140    9.2    -56.05    1    33.5    282
5178    31152    9.2    -56.05    1    33.4    282
5180    31163    9.2    -56.15    1    33.2    282
5182    31175    9.2    -56.25    1    33    282
5184    31189    9.2    -56.35    1    32.8    282
5186    31201    9.2    -56.25    1    32.6    281
5188    31212    9.1    -56.15    1    32.4    281
5190    31223    9.1    -56.05    1    32.2    281
5192    31236    9.1    -56.05    1    32    280
5194    31248    9.1    -56.15    1    31.8    280
5196    31260    9.1    -56.25    1    31.6    279
5198    31272    9.1    -56.35    1    31.4    279
5200    31282    9    -56.55    1    31.2    279
5202    31292    9    -56.65    1    31    278
5204    31302    9    -56.65    1    30.9    278
5206    31312    9    -56.65    1    30.8    278
5208    31324    9    -56.65    1    30.6    278
5210    31334    9    -56.65    1    30.5    278
5212    31342    9    -56.75    1    30.4    277
5214    31352    8.9    -56.75    1    30.4    277
5216    31362    8.9    -56.65    1    30.3    277
5218    31372    8.9    -56.55    1    30.2    277
5220    31384    8.9    -56.55    1    30.1    277
5222    31396    8.9    -56.55    1    30    277
5224    31406    8.9    -56.65    1    29.9    277
5226    31414    8.9    -56.75    1    29.8    277
5228    31423    8.8    -56.85    1    29.7    277
5230    31433    8.8    -56.85    1    29.6    277
5232    31442    8.8    -56.85    1    29.4    276
5234    31452    8.8    -56.75    1    29.3    276
5236    31464    8.8    -56.75    1    29.2    276
5238    31475    8.8    -56.75    1    29.1    275
5240    31484    8.8    -56.75    1    29.1    275
5242    31494    8.7    -56.75    1    29    275
5244    31504    8.7    -56.75    1    29    274
5246    31515    8.7    -56.85    1    29.1    274
5248    31525    8.7    -56.85    1    29.1    274
5250    31533    8.7    -56.95    1    29.2    274
5252    31544    8.7    -56.95    1    29.3    274
5254    31555    8.7    -56.95    1    29.4    273
5256    31565    8.6    -56.85    1    29.5    273
5258    31575    8.6    -56.75    1    29.6    273
5260    31585    8.6    -56.65    1    29.7    273
5262    31596    8.6    -56.45    1    29.7    273
5264    31608    8.6    -56.45    1    29.7    274
5266    31618    8.6    -56.55    1    29.7    274
5268    31628    8.6    -56.55    1    29.7    274
5270    31639    8.5    -56.25    1    29.6    274
5272    31649    8.5    -56.05    1    29.5    274
5274    31660    8.5    -55.95    1    29.4    274
5276    31672    8.5    -55.85    1    29.3    274
5278    31683    8.5    -55.65    1    29.1    274
5280    31693    8.5    -55.65    1    29    274
5282    31704    8.5    -55.75    1    28.9    274
5284    31714    8.4    -55.85    1    28.9    273
5286    31723    8.4    -55.85    1    28.9    273
5288    31736    8.4    -55.95    1    28.9    273
5290    31751    8.4    -55.95    1    28.9    273
5292    31762    8.4    -56.05    1    29    272
5294    31771    8.4    -56.05    1    29.2    272
5296    31783    8.4    -56.05    1    29.4    272
5298    31796    8.3    -55.95    1    29.6    271
5300    31808    8.3    -55.95    1    29.9    271
5302    31821    8.3    -55.85    1    30.2    271
5304    31834    8.3    -55.85    1    30.4    270
5306    31846    8.3    -56.05    1    30.7    270
5308    31859    8.3    -56.15    1    30.9    270
5310    31872    8.2    -56.15    1    31.1    269
5312    31885    8.2    -56.15    1    31.3    269
5314    31898    8.2    -56.15    1    31.5    268
5316    31911    8.2    -56.15    1    31.5    268
5318    31923    8.2    -56.15    1    31.6    268
5320    31936    8.2    -56.15    1    31.6    267
5322    31950    8.1    -56.15    1    31.6    267
5324    31963    8.1    -55.85    1    31.6    266
5326    31977    8.1    -55.65    1    31.5    266
5328    31991    8.1    -55.55    1    31.5    266
5330    32005    8.1    -55.55    1    31.4    265
5332    32018    8    -55.35    1    31.3    265
5334    32031    8    -55.15    1    31.3    265
5336    32045    8    -55.05    1    31.3    264
5338    32058    8    -55.05    1    31.3    264
5340    32072    8    -55.15    1    31.3    264
5342    32087    8    -55.35    1    31.3    263
5344    32100    7.9    -55.45    1    31.4    263
5346    32114    7.9    -55.45    1    31.6    263
5348    32128    7.9    -55.45    1    31.7    262
5350    32142    7.9    -55.55    1    32    262
5352    32154    7.9    -55.65    1    32.2    262
5354    32168    7.9    -55.65    1    32.5    262
5356    32184    7.8    -55.85    1    32.8    262
5358    32198    7.8    -55.85    1    33.1    262
5360    32211    7.8    -55.95    1    33.4    262
5362    32226    7.8    -55.85    1    33.7    262
5364    32240    7.8    -55.85    1    34    262
5366    32253    7.8    -55.85    1    34.4    262
5368    32268    7.7    -55.85    1    34.7    262
5370    32283    7.7    -55.95    1    35    262
5372    32298    7.7    -55.85    1    35.2    262
5374    32311    7.7    -55.85    1    35.5    262
5376    32326    7.7    -55.75    1    35.7    262
5378    32341    7.7    -55.75    1    36    263
5380    32356    7.6    -55.65    1    36.2    263
5382    32370    7.6    -55.35    1    36.4    263
5384    32386    7.6    -55.05    1    36.6    263
5386    32402    7.6    -55.15    1    36.9    263
5388    32417    7.6    -55.25    1    37.1    262
5390    32432    7.5    -55.35    1    37.3    262
5392    32448    7.5    -55.45    1    37.5    262
5394    32463    7.5    -55.55    1    37.7    262
5396    32478    7.5    -55.65    1    37.8    262
5398    32494    7.5    -55.85    1    37.9    262
5400    32508    7.5    -55.95    1    38    262
5402    32522    7.4    -56.05    1    38.1    262
5404    32537    7.4    -56.15    1    38.1    263
5406    32552    7.4    -56.35    1    38    263
5408    32565    7.4    -55.45    1    37.9    263
5410    32579    7.4    -55.55    1    37.8    263
5412    32593    7.4    -55.75    1    37.6    263
5414    32607    7.3    -55.75    1    37.5    264
5416    32621    7.3    -55.75    1    37.2    264
5418    32635    7.3    -55.95    1    37    264
5420    32651    7.3    -56.05    1    36.7    265
5422    32666    7.3    -56.25    1    36.4    265
5424    32680    7.3    -56.35    1    36.1    265
5426    32694    7.2    -56.55    1    35.8    265
5428    32706    7.2    -56.65    1    35.5    265
5430    32719    7.2    -56.85    1    35.2    265
5432    32732    7.2    -56.95    1    34.8    265
5434    32746    7.2    -57.05    1    34.6    265
5436    32758    7.2    -57.25    1    34.3    265
5438    32770    7.2    -57.35    1    34.1    265
5440    32784    7.1    -57.45    1    33.9    264
5442    32797    7.1    -57.55    1    33.8    264
5444    32810    7.1    -57.55    1    33.7    263
5446    32824    7.1    -57.45    1    33.7    263
5448    32837    7.1    -57.45    1    33.7    262
5450    32850    7.1    -57.35    1    33.8    262
5452    32861    7    -57.05    1    33.9    261
5454    32873    7    -56.85    1    34    261
5456    32886    7    -56.85    1    34.1    260
5458    32899    7    -56.85    1    34.2    259
5460    32912    7    -56.75    1    34.4    259
5462    32925    7    -56.55    1    34.5    258
5464    32938    7    -56.55    1    34.6    257
5466    32952    6.9    -56.55    1    34.8    257
5468    32964    6.9    -56.65    1    34.9    256
5470    32977    6.9    -56.85    1    35.1    256
5472    32989    6.9    -56.85    1    35.3    255
5474    32998    6.9    -56.95    1    35.5    254
5476    33007    6.9    -57.05    1    35.7    254
5478    33018    6.9    -57.05    1    36    253
5480    33029    6.9    -56.95    1    36.3    253
5482    33039    6.9    -56.85    1    36.6    252
5484    33051    6.8    -56.15    1    36.9    252
5486    33064    6.8    -55.45    1    37.3    252
5488    33075    6.8    -55.15    1    37.6    251
5490    33085    6.8    -55.15    1    37.9    251
5492    33096    6.8    -55.05    1    38.2    251
5494    33108    6.8    -54.75    1    38.4    251
5496    33119    6.8    -54.65    1    38.6    251
5498    33128    6.8    -54.65    1    38.8    252
5500    33136    6.8    -54.65    1    38.9    252
5502    33145    6.7    -54.65    1    39    252
5504    33156    6.7    -54.65    1    39.1    253
5506    33166    6.7    -54.55    1    39.1    253
5508    33177    6.7    -54.55    1    39.1    254
5510    33188    6.7    -54.55    1    39.1    254
5512    33200    6.7    -54.35    1    39.1    254
5514    33211    6.7    -54.15    1    39.1    255
5516    33220    6.7    -53.85    1    39    255
5518    33230    6.7    -53.65    1    39    256
5520    33240    6.6    -53.55    1    39.1    256
5522    33249    6.6    -53.25    1    39.1    256
5524    33257    6.6    -53.25    1    39.2    257
5526    33266    6.6    -53.25    1    39.3    257
5528    33274    6.6    -53.35    1    39.4    257
5530    33284    6.6    -53.35    1    39.5    257
5532    33294    6.6    -53.35    1    39.6    258
5534    33306    6.6    -53.35    1    39.7    258
5536    33315    6.6    -53.35    1    39.7    258
5538    33324    6.6    -53.35    1    39.8    258
5540    33333    6.5    -53.35    1    39.8    259
5542    33343    6.5    -53.15    1    39.8    259
5544    33354    6.5    -52.95    1    39.8    260
5546    33363    6.5    -52.85    1    39.8    260
5548    33370    6.5    -52.85    1    39.8    261
5550    33377    6.5    -52.75    1    39.8    261
5552    33386    6.5    -52.65    1    39.8    262
5554    33396    6.5    -52.55    1    39.8    262
5556    33405    6.5    -52.55    1    39.9    263
5558    33414    6.5    -52.55    1    40    263
5560    33425    6.5    -52.55    1    40.1    264
5562    33434    6.4    -52.45    1    40.2    264
5564    33441    6.4    -52.45    1    40.4    264
5566    33449    6.4    -52.35    1    40.6    264
5568    33458    6.4    -52.15    1    40.7    265
5570    33467    6.4    -51.95    1    40.9    265
5572    33476    6.4    -51.75    1    41.2    265
5574    33485    6.4    -51.75    1    41.4    265
5576    33493    6.4    -51.75    1    41.6    264
5578    33501    6.4    -51.85    1    41.8    264
5580    33510    6.4    -51.95    1    42    264
5582    33520    6.4    -52.05    1    42.1    264
5584    33531    6.3    -52.15    1    42.3    264
5586    33540    6.3    -52.15    1    42.4    263
5588    33550    6.3    -52.25    1    42.5    263
5590    33560    6.3    -52.05    1    42.6    263
5592    33571    6.3    -51.65    1    42.7    263
5594    33580    6.3    -51.15    1    42.7    262
5596    33591    6.3    -50.65    1    42.7    262
5598    33602    6.3    -50.55    1    42.6    262
5600    33612    6.3    -50.55    1    42.6    262
5602    33622    6.3    -50.55    1    42.5    262
5604    33632    6.3    -50.65    1    42.4    261
5606    33644    6.2    -50.75    1    42.3    261
5608    33655    6.2    -50.85    1    42.2    261
5610    33666    6.2    -50.85    1    42.1    261
5612    33677    6.2    -50.95    1    42    261
5614    33689    6.2    -50.95    1    41.9    261
5616    33702    6.2    -51.05    1    41.8    261
5618    33713    6.2    -51.05    1    41.7    260
5620    33724    6.2    -51.15    1    41.6    260
5622    33735    6.2    -51.25    1    41.5    260
5624    33747    6.1    -51.35    1    41.4    260
5626    33759    6.1    -51.45    1    41.3    260
5628    33772    6.1    -51.55    1    41.2    260
5630    33785    6.1    -51.65    1    41.2    260
5632    33797    6.1    -51.85    1    41.2    260
5634    33809    6.1    -51.95    1    41.2    260
5636    33822    6.1    -52.05    1    41.2    260
5638    33836    6.1    -52.15    1    41.3    260
5640    33849    6    -52.25    1    41.5    260
5642    33860    6    -52.25    1    41.7    260
5644    33872    6    -52.05    1    42    260
5646    33885    6    -51.95    1    42.3    260
5648    33899    6    -51.75    1    42.7    260
5650    33911    6    -51.65    1    43.2    260
5652    33924    6    -51.65    1    43.7    260
5654    33936    6    -51.65    1    44.2    260
5656    33950    6    -51.55    1    44.8    260
5658    33964    5.9    -51.45    1    45.4    260
