Elapsed time;TimeUTC;GpsHeightMSL;P;Temp;RH;Dewp;Dir;Speed;CompAz;CompRng;Lat;Lon;KeyFlags;O3Current;O3;BoxTemperature;O3Voltage;O3PumpCurrent
s;hh:mm:ss;m;hPa;�C;%;�C;�;m/s;�;m;�;�;;�A;mPa;�C;V;mA
1844.70;23:28:36;11851.9;191.83;-50.98;1.3;-82.99;259;17.75;69;24392;46.891;7.242;                  ;/////////;///;//////////////;/////////;/////////////
1845.70;23:28:37;11858.6;191.63;-51.04;1.3;-83.04;259;17.72;69;24411;46.891;7.242;                  ;/////////;///;//////////////;/////////;/////////////
1846.70;23:28:38;11865.7;191.43;-51.09;1.3;-83.08;259;17.68;69;24430;46.891;7.242;                  ;/////////;///;//////////////;/////////;/////////////
1847.70;23:28:39;11873.2;191.21;-51.12;1.3;-83.10;259;17.64;69;24448;46.891;7.243;                  ;/////////;///;//////////////;/////////;/////////////
1848.70;23:28:40;11880.7;190.98;-51.16;1.3;-83.11;259;17.60;69;24466;46.891;7.243;                  ;/////////;///;//////////////;/////////;/////////////
1849.70;23:28:41;11887.5;190.78;-51.20;1.3;-83.12;259;17.55;69;24483;46.891;7.243;                  ;/////////;///;//////////////;/////////;/////////////
1850.70;23:28:42;11893.5;190.61;-51.24;1.3;-83.13;259;17.50;69;24499;46.891;7.243;                  ;/////////;///;//////////////;/////////;/////////////
1851.70;23:28:43;11898.9;190.45;-51.29;1.3;-83.14;259;17.45;69;24514;46.891;7.244;                  ;/////////;///;//////////////;/////////;/////////////
1852.70;23:28:44;11904.1;190.30;-51.32;1.3;-83.14;259;17.40;69;24528;46.891;7.244;                  ;/////////;///;//////////////;/////////;/////////////
1853.70;23:28:45;11909.7;190.13;-51.35;1.3;-83.13;259;17.35;69;24543;46.891;7.244;                  ;/////////;///;//////////////;/////////;/////////////
1854.70;23:28:46;11916.1;189.95;-51.38;1.3;-83.13;259;17.31;69;24558;46.891;7.244;                  ;/////////;///;//////////////;/////////;/////////////
1855.70;23:28:47;11923.7;189.72;-51.43;1.3;-83.15;259;17.27;69;24573;46.891;7.244;                  ;/////////;///;//////////////;/////////;/////////////
1856.70;23:28:48;11932.2;189.47;-51.47;1.3;-83.16;259;17.23;69;24590;46.891;7.245;                  ;/////////;///;//////////////;/////////;/////////////
1857.70;23:28:49;11941.1;189.21;-51.51;1.3;-83.17;259;17.20;69;24608;46.891;7.245;                  ;/////////;///;//////////////;/////////;/////////////
1858.70;23:28:50;11950.5;188.94;-51.56;1.3;-83.20;259;17.17;69;24626;46.891;7.245;                  ;/////////;///;//////////////;/////////;/////////////
1859.70;23:28:51;11960.2;188.66;-51.64;1.3;-83.24;259;17.14;69;24645;46.891;7.245;                  ;/////////;///;//////////////;/////////;/////////////
1860.70;23:28:52;11970.0;188.38;-51.71;1.3;-83.28;259;17.12;69;24664;46.891;7.246;                  ;/////////;///;//////////////;/////////;/////////////
1861.70;23:28:53;11979.6;188.10;-51.76;1.3;-83.30;259;17.11;69;24684;46.891;7.246;                  ;/////////;///;//////////////;/////////;/////////////
1862.70;23:28:54;11988.6;187.84;-51.77;1.3;-83.28;259;17.10;69;24703;46.891;7.246;                  ;/////////;///;//////////////;/////////;/////////////
1863.70;23:28:55;11996.4;187.61;-51.79;1.3;-83.25;259;17.09;69;24721;46.891;7.246;                  ;/////////;///;//////////////;/////////;/////////////
1864.70;23:28:56;12003.0;187.42;-51.82;1.4;-83.24;259;17.09;69;24739;46.891;7.246;                  ;/////////;///;//////////////;/////////;/////////////
1865.70;23:28:57;12008.4;187.26;-51.86;1.4;-83.23;259;17.10;69;24757;46.891;7.247;                  ;/////////;///;//////////////;/////////;/////////////
1866.70;23:28:58;12013.2;187.13;-51.88;1.4;-83.20;259;17.11;69;24773;46.892;7.247;                  ;/////////;///;//////////////;/////////;/////////////
1867.70;23:28:59;12018.3;186.98;-51.89;1.4;-83.15;259;17.13;69;24789;46.892;7.247;                  ;/////////;///;//////////////;/////////;/////////////
1868.70;23:29:00;12024.2;186.80;-51.89;1.4;-83.11;260;17.15;69;24803;46.892;7.247;                  ;/////////;///;//////////////;/////////;/////////////
1869.70;23:29:01;12031.1;186.60;-51.92;1.4;-83.08;260;17.18;69;24817;46.892;7.247;                  ;/////////;///;//////////////;/////////;/////////////
1870.70;23:29:02;12039.2;186.37;-51.95;1.4;-83.07;260;17.21;69;24831;46.892;7.248;                  ;/////////;///;//////////////;/////////;/////////////
1871.70;23:29:03;12048.1;186.11;-52.00;1.4;-83.07;260;17.25;69;24846;46.892;7.248;                  ;/////////;///;//////////////;/////////;/////////////
1872.70;23:29:04;12057.7;185.84;-52.05;1.4;-83.10;261;17.29;69;24861;46.892;7.248;                  ;/////////;///;//////////////;/////////;/////////////
1873.70;23:29:05;12067.9;185.55;-52.10;1.4;-83.14;261;17.33;69;24877;46.892;7.248;                  ;/////////;///;//////////////;/////////;/////////////
1874.70;23:29:06;12078.1;185.25;-52.14;1.4;-83.19;261;17.38;69;24894;46.892;7.248;                  ;/////////;///;//////////////;/////////;/////////////
1875.70;23:29:07;12088.1;184.97;-52.16;1.4;-83.24;262;17.42;69;24912;46.892;7.249;                  ;/////////;///;//////////////;/////////;/////////////
1876.70;23:29:08;12097.9;184.69;-52.18;1.4;-83.29;262;17.48;69;24930;46.892;7.249;                  ;/////////;///;//////////////;/////////;/////////////
1877.70;23:29:09;12107.9;184.41;-52.23;1.4;-83.39;262;17.53;69;24948;46.892;7.249;                  ;/////////;///;//////////////;/////////;/////////////
1878.70;23:29:10;12118.1;184.11;-52.30;1.4;-83.50;263;17.58;69;24966;46.892;7.249;                  ;/////////;///;//////////////;/////////;/////////////
1879.70;23:29:11;12128.3;183.82;-52.37;1.4;-83.62;263;17.64;69;24984;46.892;7.250;                  ;/////////;///;//////////////;/////////;/////////////
1880.70;23:29:12;12138.3;183.54;-52.42;1.3;-83.72;263;17.70;69;25002;46.892;7.250;                  ;/////////;///;//////////////;/////////;/////////////
1881.70;23:29:13;12148.3;183.26;-52.44;1.3;-83.80;264;17.76;69;25020;46.892;7.250;                  ;/////////;///;//////////////;/////////;/////////////
1882.70;23:29:14;12158.2;182.98;-52.42;1.3;-83.83;264;17.81;69;25039;46.892;7.250;                  ;/////////;///;//////////////;/////////;/////////////
1883.70;23:29:15;12167.7;182.71;-52.37;1.3;-83.85;264;17.87;69;25058;46.892;7.251;                  ;/////////;///;//////////////;/////////;/////////////
1884.70;23:29:16;12176.4;182.46;-52.25;1.3;-83.79;264;17.93;69;25078;46.892;7.251;                  ;/////////;///;//////////////;/////////;/////////////
1885.70;23:29:17;12184.2;182.24;-52.16;1.3;-83.75;265;17.98;69;25096;46.892;7.251;                  ;/////////;///;//////////////;/////////;/////////////
1886.70;23:29:18;12190.9;182.05;-52.18;1.3;-83.77;265;18.03;69;25115;46.892;7.251;                  ;/////////;///;//////////////;/////////;/////////////
1887.70;23:29:19;12196.9;181.89;-52.22;1.3;-83.79;265;18.07;69;25132;46.892;7.252;                  ;/////////;///;//////////////;/////////;/////////////
1888.70;23:29:20;12202.6;181.73;-52.23;1.3;-83.79;265;18.11;69;25148;46.892;7.252;                  ;/////////;///;//////////////;/////////;/////////////
1889.70;23:29:21;12208.3;181.56;-52.18;1.3;-83.74;265;18.15;69;25164;46.892;7.252;                  ;/////////;///;//////////////;/////////;/////////////
1890.70;23:29:22;12213.6;181.41;-52.08;1.3;-83.67;266;18.18;69;25178;46.892;7.252;                  ;/////////;///;//////////////;/////////;/////////////
1891.70;23:29:23;12218.7;181.27;-52.05;1.3;-83.65;266;18.21;69;25193;46.892;7.252;                  ;/////////;///;//////////////;/////////;/////////////
1892.70;23:29:24;12224.0;181.12;-52.04;1.3;-83.66;266;18.23;70;25208;46.892;7.253;                  ;/////////;///;//////////////;/////////;/////////////
1893.70;23:29:25;12229.8;180.96;-52.02;1.3;-83.68;266;18.25;70;25224;46.892;7.253;                  ;/////////;///;//////////////;/////////;/////////////
1894.70;23:29:26;12236.1;180.79;-51.94;1.3;-83.66;266;18.26;70;25242;46.892;7.253;                  ;/////////;///;//////////////;/////////;/////////////
1895.70;23:29:27;12242.5;180.60;-51.83;1.3;-83.63;266;18.27;70;25261;46.892;7.253;                  ;/////////;///;//////////////;/////////;/////////////
1896.70;23:29:28;12248.6;180.43;-51.78;1.3;-83.66;266;18.27;70;25281;46.892;7.254;   fv             ;/////////;///;//////////////;/////////;/////////////
1897.70;23:29:29;12254.2;180.27;-51.77;1.2;-83.72;266;18.27;70;25302;46.892;7.254;                  ;/////////;///;//////////////;/////////;/////////////
1898.70;23:29:30;12259.4;180.14;-51.74;1.2;-83.78;266;18.27;70;25323;46.892;7.254;                  ;/////////;///;//////////////;/////////;/////////////
1899.70;23:29:31;12265.0;179.98;-51.68;1.2;-83.82;266;18.26;70;25344;46.892;7.255;                  ;/////////;///;//////////////;/////////;/////////////
1900.70;23:29:32;12271.4;179.80;-51.57;1.2;-83.82;266;18.25;70;25363;46.892;7.255;                  ;/////////;///;//////////////;/////////;/////////////
1901.70;23:29:33;12278.5;179.60;-51.44;1.2;-83.81;266;18.23;70;25381;46.892;7.255;                  ;/////////;///;//////////////;/////////;/////////////
1902.70;23:29:34;12286.4;179.39;-51.22;1.2;-83.74;266;18.21;70;25397;46.892;7.255;                  ;/////////;///;//////////////;/////////;/////////////
1903.70;23:29:35;12294.5;179.17;-51.00;1.1;-83.68;266;18.18;70;25413;46.892;7.255;                  ;/////////;///;//////////////;/////////;/////////////
1904.70;23:29:36;12302.5;178.95;-50.88;1.1;-83.68;267;18.15;70;25427;46.892;7.256;                  ;/////////;///;//////////////;/////////;/////////////
1905.70;23:29:37;12309.8;178.74;-50.87;1.1;-83.76;267;18.12;70;25442;46.892;7.256;                  ;/////////;///;//////////////;/////////;/////////////
1906.70;23:29:38;12316.0;178.57;-50.90;1.1;-83.86;267;18.09;70;25458;46.892;7.256;                  ;/////////;///;//////////////;/////////;/////////////
1907.70;23:29:39;12321.2;178.44;-50.94;1.1;-83.95;267;18.05;70;25474;46.892;7.256;                  ;/////////;///;//////////////;/////////;/////////////
1908.70;23:29:40;12326.1;178.30;-50.96;1.1;-84.02;267;18.01;70;25492;46.892;7.257;                  ;/////////;///;//////////////;/////////;/////////////
1909.70;23:29:41;12331.2;178.16;-50.98;1.1;-84.08;267;17.97;70;25510;46.892;7.257;                  ;/////////;///;//////////////;/////////;/////////////
1910.70;23:29:42;12336.7;178.01;-51.02;1.1;-84.13;267;17.93;70;25529;46.892;7.257;                  ;/////////;///;//////////////;/////////;/////////////
1911.70;23:29:43;12342.3;177.85;-51.06;1.1;-84.16;267;17.88;70;25548;46.892;7.257;                  ;/////////;///;//////////////;/////////;/////////////
1912.70;23:29:44;12347.9;177.70;-51.10;1.1;-84.18;267;17.84;70;25568;46.892;7.258;                  ;/////////;///;//////////////;/////////;/////////////
1913.70;23:29:45;12353.2;177.55;-51.14;1.1;-84.17;267;17.78;70;25587;46.892;7.258;                  ;/////////;///;//////////////;/////////;/////////////
1914.70;23:29:46;12358.2;177.42;-51.17;1.1;-84.16;267;17.73;70;25605;46.892;7.258;                  ;/////////;///;//////////////;/////////;/////////////
1915.70;23:29:47;12363.2;177.29;-51.21;1.1;-84.13;267;17.67;70;25623;46.892;7.258;                  ;/////////;///;//////////////;/////////;/////////////
1916.70;23:29:48;12368.6;177.14;-51.25;1.1;-84.11;268;17.61;70;25640;46.892;7.259;                  ;/////////;///;//////////////;/////////;/////////////
1917.70;23:29:49;12374.4;176.97;-51.29;1.1;-84.09;268;17.55;70;25656;46.892;7.259;                  ;/////////;///;//////////////;/////////;/////////////
1918.70;23:29:50;12380.2;176.81;-51.33;1.1;-84.07;268;17.48;70;25671;46.892;7.259;                  ;/////////;///;//////////////;/////////;/////////////
1919.70;23:29:51;12386.0;176.66;-51.36;1.1;-84.05;268;17.42;70;25686;46.892;7.259;                  ;/////////;///;//////////////;/////////;/////////////
1920.70;23:29:52;12391.9;176.50;-51.39;1.1;-84.03;268;17.34;70;25700;46.892;7.259;                  ;/////////;///;//////////////;/////////;/////////////
1921.70;23:29:53;12398.0;176.34;-51.41;1.1;-84.01;268;17.27;70;25714;46.892;7.260;                  ;/////////;///;//////////////;/////////;/////////////
1922.70;23:29:54;12404.1;176.17;-51.45;1.1;-84.00;268;17.19;70;25729;46.892;7.260;                  ;/////////;///;//////////////;/////////;/////////////
1923.70;23:29:55;12410.0;176.01;-51.49;1.1;-84.00;268;17.11;70;25744;46.892;7.260;                  ;/////////;///;//////////////;/////////;/////////////
1924.70;23:29:56;12415.5;175.86;-51.52;1.2;-83.99;268;17.02;70;25760;46.892;7.260;                  ;/////////;///;//////////////;/////////;/////////////
1925.70;23:29:57;12420.8;175.72;-51.56;1.2;-83.99;269;16.93;70;25777;46.892;7.260;                  ;/////////;///;//////////////;/////////;/////////////
1926.70;23:29:58;12425.9;175.58;-51.60;1.2;-83.98;269;16.84;70;25795;46.892;7.261;                  ;/////////;///;//////////////;/////////;/////////////
1927.70;23:29:59;12430.9;175.44;-51.62;1.2;-83.96;269;16.74;70;25814;46.892;7.261;                  ;/////////;///;//////////////;/////////;/////////////
1928.70;23:30:00;12435.6;175.31;-51.65;1.2;-83.94;269;16.64;70;25833;46.892;7.261;                  ;/////////;///;//////////////;/////////;/////////////
1929.70;23:30:01;12440.4;175.19;-51.69;1.2;-83.92;269;16.54;70;25852;46.892;7.261;                  ;/////////;///;//////////////;/////////;/////////////
1930.70;23:30:02;12445.4;175.05;-51.73;1.2;-83.91;269;16.43;70;25869;46.892;7.262;                  ;/////////;///;//////////////;/////////;/////////////
1931.70;23:30:03;12450.8;174.90;-51.76;1.2;-83.88;269;16.32;70;25886;46.892;7.262;                  ;/////////;///;//////////////;/////////;/////////////
1932.70;23:30:04;12456.4;174.74;-51.79;1.2;-83.87;269;16.21;70;25901;46.892;7.262;                  ;/////////;///;//////////////;/////////;/////////////
1933.70;23:30:05;12462.0;174.59;-51.83;1.2;-83.86;269;16.11;70;25915;46.892;7.262;                  ;/////////;///;//////////////;/////////;/////////////
1934.70;23:30:06;12468.1;174.43;-51.88;1.2;-83.88;269;16.00;70;25929;46.892;7.263;                  ;/////////;///;//////////////;/////////;/////////////
1935.70;23:30:07;12475.2;174.25;-51.95;1.2;-83.91;269;15.89;70;25942;46.892;7.263;                  ;/////////;///;//////////////;/////////;/////////////
1936.70;23:30:08;12483.5;174.02;-52.02;1.2;-83.96;269;15.78;70;25955;46.892;7.263;                  ;/////////;///;//////////////;/////////;/////////////
1937.70;23:30:09;12492.9;173.77;-52.08;1.2;-84.01;269;15.67;70;25969;46.892;7.263;                  ;/////////;///;//////////////;/////////;/////////////
1938.70;23:30:10;12503.3;173.48;-52.15;1.2;-84.06;269;15.57;70;25983;46.892;7.263;                  ;/////////;///;//////////////;/////////;/////////////
1939.70;23:30:11;12514.0;173.21;-52.21;1.2;-84.11;269;15.47;70;25997;46.892;7.263;                  ;/////////;///;//////////////;/////////;/////////////
1940.70;23:30:12;12524.8;172.93;-52.25;1.2;-84.15;270;15.37;70;26012;46.892;7.264;                  ;/////////;///;//////////////;/////////;/////////////
1941.70;23:30:13;12535.6;172.64;-52.32;1.2;-84.19;270;15.28;70;26026;46.892;7.264;                  ;/////////;///;//////////////;/////////;/////////////
1942.70;23:30:14;12545.3;172.37;-52.36;1.2;-84.21;270;15.19;70;26040;46.892;7.264;                  ;/////////;///;//////////////;/////////;/////////////
1943.70;23:30:15;12553.2;172.15;-52.38;1.2;-84.20;270;15.10;70;26053;46.892;7.264;                  ;/////////;///;//////////////;/////////;/////////////
1944.70;23:30:16;12559.3;172.00;-52.41;1.2;-84.19;270;15.02;70;26067;46.892;7.264;                  ;/////////;///;//////////////;/////////;/////////////
1945.70;23:30:17;12564.1;171.88;-52.43;1.2;-84.18;271;14.94;70;26080;46.892;7.265;                  ;/////////;///;//////////////;/////////;/////////////
1946.70;23:30:18;12568.5;171.76;-52.45;1.3;-84.16;271;14.87;70;26094;46.892;7.265;                  ;/////////;///;//////////////;/////////;/////////////
1947.70;23:30:19;12573.1;171.63;-52.48;1.3;-84.15;271;14.80;70;26108;46.892;7.265;                  ;/////////;///;//////////////;/////////;/////////////
1948.70;23:30:20;12578.2;171.49;-52.51;1.3;-84.15;272;14.73;70;26123;46.892;7.265;                  ;/////////;///;//////////////;/////////;/////////////
1949.70;23:30:21;12583.8;171.34;-52.54;1.3;-84.14;272;14.67;70;26138;46.892;7.265;                  ;/////////;///;//////////////;/////////;/////////////
1950.70;23:30:22;12590.1;171.18;-52.54;1.3;-84.13;272;14.60;70;26154;46.892;7.266;                  ;/////////;///;//////////////;/////////;/////////////
1951.70;23:30:23;12597.3;170.99;-52.50;1.3;-84.10;273;14.54;70;26168;46.892;7.266;                  ;/////////;///;//////////////;/////////;/////////////
1952.70;23:30:24;12604.6;170.79;-52.45;1.3;-84.06;273;14.48;70;26183;46.892;7.266;                  ;/////////;///;//////////////;/////////;/////////////
1953.70;23:30:25;12611.6;170.61;-52.43;1.3;-84.05;273;14.42;70;26196;46.892;7.266;                  ;/////////;///;//////////////;/////////;/////////////
1954.70;23:30:26;12617.6;170.45;-52.46;1.3;-84.08;274;14.36;70;26209;46.892;7.266;                  ;/////////;///;//////////////;/////////;/////////////
1955.70;23:30:27;12622.4;170.32;-52.50;1.3;-84.12;274;14.30;70;26221;46.892;7.267;                  ;/////////;///;//////////////;/////////;/////////////
1956.70;23:30:28;12626.7;170.21;-52.54;1.3;-84.16;274;14.23;70;26232;46.892;7.267;                  ;/////////;///;//////////////;/////////;/////////////
1957.70;23:30:29;12631.1;170.09;-52.57;1.3;-84.20;275;14.16;70;26243;46.892;7.267;                  ;/////////;///;//////////////;/////////;/////////////
