Station Position;Payerne_Start
Longitude (?);6.94368
Latitude (?);46.813018
Altitude (m);491.0

Software Version
Software; X-ASMS Brass V1.7.2
Config; SRS-C34-74, 14.08.2013

Barometric Parameter
Barometric Pressure (hPa);
Barometer Height (m);491.0

Surface Weather
Pressure (hPa);958.8
Temperature (?C);16.6
Humidity (%);88.4
Dewpoint (?C);14.7
Wind Velocity (m/s);0.2
Wind Direction (?);309
Clouds;
Ozone (nb);

Sounding;2017071200
Start Date;11.07.17
Start Time;22:50:42
Remark;

Sonde;SRS_C34
Serial Number;6001
Sonde Identifier;74
DTH;0.0

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);-9999.990

Pressure Level (hPa);1000.0
Altitude (m);133.13

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
322;2081.56;235.05;14.84;;9.77;;;;;;;0;46.826648;6.97432;10.29
323;2086.76;235.09;14.86;;9.73;;;;;;;0;46.826718;6.974463;10.24
324;2092.76;235.1;14.89;;9.7;;;;;;;0;46.826777;6.974612;10.19
325;2099.05;235.07;14.92;;9.67;;;;;;;0;46.826832;6.97477;10.15
326;2105.15;235.01;14.94;;9.6;;;;;;;0;46.826887;6.974935;10.12
327;2111.05;234.91;14.97;;9.52;;;;;;;0;46.826943;6.97511;10.08
328;2116.24;234.78;14.98;;9.48;;;;;;;0;46.827007;6.97529;10.03
329;2121.14;234.62;14.99;;9.44;;;;;;;0;46.827077;6.975475;9.99
330;2125.64;234.44;14.99;;9.39;;;;;;;0;46.827155;6.975663;9.98
331;2129.84;234.24;14.98;;9.36;;;;;;;0;46.827242;6.975848;9.98
332;2134.73;234.03;14.96;;9.33;;;;;;;0;46.827335;6.97603;9.97
333;2140.43;233.82;14.92;;9.3;;;;;;;0;46.827435;6.976203;9.93
334;2145.73;233.62;14.88;;9.25;;;;;;;0;46.827537;6.976365;9.9
335;2150.62;233.44;14.83;;9.21;;;;;;;0;46.827637;6.976515;9.86
336;2155.12;233.27;14.77;;9.16;;;;;;;0;46.827733;6.976655;9.81
337;2159.42;233.12;14.7;;9.13;;;;;;;0;46.827823;6.97679;9.76
338;2164.32;232.99;14.64;;9.11;;;;;;;0;46.827905;6.976923;9.71
339;2169.51;232.87;14.58;;9.08;;;;;;;0;46.827982;6.977063;9.65
340;2175.11;232.75;14.52;;9.05;;;;;;;0;46.828055;6.977212;9.6
341;2181.01;232.64;14.46;;9.02;;;;;;;0;46.828123;6.977365;9.57
342;2186.6;232.52;14.42;;8.98;;;;;;;0;46.828192;6.977518;9.54
343;2191.9;232.38;14.38;;8.95;;;;;;;0;46.828263;6.977667;9.52
344;2197.0;232.22;14.35;;8.92;;;;;;;0;46.828332;6.97781;9.46
345;2201.7;232.03;14.34;;8.87;;;;;;;0;46.828402;6.977948;9.41
346;2206.59;231.8;14.33;;8.81;;;;;;;0;46.828468;6.978085;9.35
347;2211.59;231.54;14.33;;8.76;;;;;;;0;46.828535;6.978225;9.28
348;2216.49;231.24;14.34;;8.7;;;;;;;0;46.828602;6.97837;9.21
349;2221.38;230.93;14.36;;8.65;;;;;;;0;46.828672;6.978525;9.17
350;2226.48;230.6;14.37;;8.61;;;;;;;0;46.828747;6.97869;9.14
351;2231.78;230.26;14.39;;8.57;;;;;;;0;46.828827;6.978858;9.11
352;2237.57;229.94;14.4;;8.53;;;;;;;0;46.828912;6.979025;9.08
353;2242.87;229.64;14.41;;8.49;;;;;;;0;46.829005;6.979187;9.05
354;2248.17;229.39;14.42;;8.46;;;;;;;0;46.8291;6.979342;9.02
355;2253.17;229.18;14.42;;8.42;;;;;;;0;46.829202;6.979487;9.03
356;2258.36;229.04;14.41;;8.37;;;;;;;0;46.8293;6.979625;9.05
357;2263.16;228.97;14.39;;8.33;;;;;;;0;46.8294;6.979753;9.06
358;2268.36;228.97;14.36;;8.28;;;;;;;0;46.829502;6.97987;8.99
359;2273.65;229.04;14.32;;8.18;;;;;;;0;46.8296;6.979982;8.91
360;2279.05;229.19;14.27;;8.08;;;;;;;0;46.829697;6.980093;8.83
361;2284.25;229.4;14.22;;8.02;;;;;;;0;46.829792;6.980213;8.75
362;2290.24;229.66;14.16;;7.97;;;;;;;0;46.829887;6.980335;8.66
363;2296.44;229.95;14.1;;7.92;;;;;;;0;46.829975;6.980473;8.61
364;2302.54;230.26;14.03;;7.88;;;;;;;0;46.830057;6.980627;8.55
365;2308.53;230.58;13.95;;7.85;;;;;;;0;46.830132;6.98079;8.49
366;2314.23;230.88;13.87;;7.81;;;;;;;0;46.830202;6.980957;8.47
367;2319.53;231.15;13.79;;7.8;;;;;;;0;46.830265;6.981123;8.44
368;2324.42;231.37;13.71;;7.78;;;;;;;0;46.830325;6.981288;8.42
369;2329.32;231.54;13.63;;7.77;;;;;;;0;46.830385;6.981443;8.34
370;2335.02;231.64;13.55;;7.72;;;;;;;0;46.83045;6.981592;8.27
371;2341.81;231.67;13.47;;7.67;;;;;;;0;46.830517;6.981735;8.21
372;2349.71;231.63;13.4;;7.62;;;;;;;0;46.830585;6.981877;8.15
373;2356.8;231.53;13.34;;7.57;;;;;;;0;46.83066;6.982013;8.08
374;2363.2;231.38;13.28;;7.51;;;;;;;0;46.830742;6.982148;8.04
375;2369.29;231.18;13.24;;7.47;;;;;;;0;46.830822;6.982283;7.99
376;2375.19;230.94;13.21;;7.43;;;;;;;0;46.8309;6.98242;7.94
377;2380.29;230.69;13.2;;7.39;;;;;;;0;46.830973;6.982557;7.94
378;2384.59;230.43;13.21;;7.36;;;;;;;0;46.831043;6.982688;7.94
379;2388.28;230.19;13.23;;7.33;;;;;;;0;46.831112;6.982815;7.95
380;2391.58;229.97;13.27;;7.3;;;;;;;0;46.831178;6.982932;8.03
381;2395.08;229.8;13.33;;7.28;;;;;;;0;46.831243;6.98304;8.1
382;2399.08;229.66;13.41;;7.25;;;;;;;0;46.831312;6.983142;8.18
383;2403.37;229.58;13.5;;7.23;;;;;;;0;46.831382;6.983243;8.08
384;2407.47;229.56;13.6;;7.23;;;;;;;0;46.831455;6.98335;7.97
385;2411.37;229.58;13.71;;7.23;;;;;;;0;46.831537;6.983463;7.93
386;2414.97;229.66;13.82;;7.2;;;;;;;0;46.831627;6.983583;7.88
387;2418.76;229.79;13.94;;7.17;;;;;;;0;46.831723;6.983717;7.84
388;2422.86;229.95;14.05;;7.14;;;;;;;0;46.831822;6.983867;7.79
389;2427.16;230.14;14.15;;7.12;;;;;;;0;46.831922;6.984032;7.75
390;2431.46;230.35;14.24;;7.09;;;;;;;0;46.832018;6.984203;7.7
391;2435.35;230.57;14.32;;7.07;;;;;;;0;46.832107;6.98438;7.67
392;2439.25;230.79;14.39;;6.99;;;;;;;0;46.832192;6.984553;7.63
393;2442.65;231.01;14.45;;6.91;;;;;;;0;46.83227;6.984718;7.6
394;2446.65;231.22;14.49;;6.83;;;;;;;0;46.832347;6.984877;7.53
395;2450.64;231.41;14.52;;6.6;;;;;;;0;46.832425;6.985028;7.47
396;2454.54;231.57;14.55;;6.36;;;;;;;0;46.832508;6.985177;7.36
397;2458.74;231.71;14.56;;6.35;;;;;;;0;46.83259;6.985323;7.25
398;2462.04;231.82;14.57;;6.34;;;;;;;0;46.832672;6.98547;7.15
399;2464.43;231.91;14.57;;6.33;;;;;;;0;46.83275;6.985622;7.15
400;2467.23;231.96;14.57;;6.29;;;;;;;0;46.832827;6.985775;7.15
401;2470.83;231.99;14.57;;6.25;;;;;;;0;46.832895;6.985928;7.16
402;2475.23;232.01;14.57;;6.21;;;;;;;0;46.832963;6.986077;7.19
403;2480.02;232.01;14.56;;6.22;;;;;;;0;46.83303;6.986218;7.22
404;2485.12;232.01;14.55;;6.24;;;;;;;0;46.833098;6.986358;7.25
405;2490.22;232.01;14.54;;6.25;;;;;;;0;46.833172;6.986498;7.2
406;2495.01;232.02;14.52;;6.22;;;;;;;0;46.833252;6.986638;7.14
407;2499.71;232.04;14.49;;6.2;;;;;;;0;46.833342;6.986783;7.09
408;2504.41;232.07;14.46;;6.18;;;;;;;0;46.833438;6.986937;7.03
409;2509.1;232.14;14.41;;6.09;;;;;;;0;46.83354;6.987097;6.97
410;2513.9;232.22;14.36;;6.0;;;;;;;0;46.833642;6.987267;6.97
411;2518.4;232.34;14.29;;5.96;;;;;;;0;46.833738;6.98744;6.97
412;2522.99;232.48;14.21;;5.93;;;;;;;0;46.83383;6.987613;6.97
413;2527.09;232.65;14.13;;5.9;;;;;;;0;46.83391;6.987777;6.94
414;2530.79;232.84;14.03;;5.9;;;;;;;0;46.833985;6.98793;6.91
415;2534.79;233.04;13.94;;5.91;;;;;;;0;46.834055;6.988073;6.88
416;2539.08;233.26;13.84;;5.91;;;;;;;0;46.834125;6.988203;6.8
417;2544.58;233.47;13.74;;5.89;;;;;;;0;46.834193;6.98833;6.72
418;2550.38;233.68;13.64;;5.87;;;;;;;0;46.83426;6.988462;6.65
419;2555.77;233.87;13.54;;5.85;;;;;;;0;46.834332;6.988585;6.62
420;2559.97;234.04;13.46;;5.84;;;;;;;0;46.834408;6.988712;6.58
421;2563.57;234.18;13.38;;5.83;;;;;;;0;46.83448;6.98885;6.55
422;2567.26;234.28;13.32;;5.83;;;;;;;0;46.834548;6.988998;6.48
423;2571.76;234.35;13.26;;5.87;;;;;;;0;46.834607;6.989153;6.42
424;2576.76;234.38;13.22;;5.92;;;;;;;0;46.83466;6.989312;6.42
425;2582.35;234.38;13.19;;5.9;;;;;;;0;46.834708;6.989468;6.43
426;2587.05;234.35;13.17;;5.88;;;;;;;0;46.834758;6.989618;6.43
427;2590.85;234.31;13.16;;5.87;;;;;;;0;46.834808;6.989763;6.43
428;2593.85;234.25;13.15;;5.85;;;;;;;0;46.834865;6.989902;6.42
429;2596.84;234.18;13.16;;5.83;;;;;;;0;46.834927;6.99003;6.41
430;2600.54;234.12;13.16;;5.81;;;;;;;0;46.835002;6.990148;6.31
431;2604.74;234.07;13.17;;5.83;;;;;;;0;46.835087;6.990265;6.22
432;2609.54;234.03;13.18;;5.85;;;;;;;0;46.835178;6.990387;6.13
433;2614.53;234.0;13.18;;5.87;;;;;;;0;46.835275;6.990512;6.18
434;2619.23;233.99;13.19;;5.8;;;;;;;0;46.835372;6.990645;6.22
435;2624.02;233.98;13.19;;5.74;;;;;;;0;46.835462;6.990792;6.27
436;2628.82;233.98;13.19;;5.67;;;;;;;0;46.835542;6.990945;6.14
437;2633.42;233.97;13.18;;5.67;;;;;;;0;46.835612;6.99111;6.02
438;2638.31;233.95;13.18;;5.68;;;;;;;0;46.835672;6.991278;5.94
439;2643.41;233.91;13.17;;5.64;;;;;;;0;46.835723;6.99144;5.86
440;2648.51;233.85;13.17;;5.6;;;;;;;0;46.83577;6.991597;5.78
441;2653.6;233.76;13.16;;5.56;;;;;;;0;46.835817;6.991738;5.8
442;2658.7;233.65;13.16;;5.56;;;;;;;0;46.835867;6.991872;5.82
443;2664.0;233.5;13.17;;5.55;;;;;;;0;46.835925;6.991995;5.83
444;2669.29;233.34;13.18;;5.55;;;;;;;0;46.83599;6.992113;5.8
445;2674.89;233.17;13.19;;5.45;;;;;;;0;46.836065;6.992232;5.77
446;2681.08;232.99;13.21;;5.35;;;;;;;0;46.836145;6.992363;5.74
447;2687.68;232.82;13.24;;5.25;;;;;;;0;46.836225;6.992503;5.72
448;2694.27;232.67;13.27;;5.28;;;;;;;0;46.836302;6.992653;5.7
449;2700.57;232.54;13.3;;5.31;;;;;;;0;46.836377;6.992803;5.68
450;2706.17;232.46;13.34;;5.34;;;;;;;0;46.83645;6.992947;5.56
451;2711.66;232.42;13.38;;5.09;;;;;;;0;46.836525;6.993082;5.45
452;2717.26;232.42;13.43;;4.84;;;;;;;0;46.836598;6.993212;5.4
453;2723.25;232.48;13.47;;4.86;;;;;;;0;46.836677;6.993335;5.35
454;2729.35;232.59;13.51;;4.88;;;;;;;0;46.83676;6.993455;5.31
455;2734.94;232.75;13.54;;4.9;;;;;;;0;46.836847;6.993577;5.28
456;2740.24;232.95;13.57;;4.79;;;;;;;0;46.836935;6.993702;5.25
457;2745.14;233.18;13.6;;4.68;;;;;;;0;46.837022;6.993842;5.21
458;2749.33;233.44;13.63;;4.56;;;;;;;0;46.837107;6.99399;5.12
459;2753.33;233.72;13.65;;4.56;;;;;;;0;46.837185;6.994152;5.03
460;2757.83;234.02;13.66;;4.55;;;;;;;0;46.837253;6.994323;4.93
461;2762.22;234.32;13.67;;4.54;;;;;;;0;46.837315;6.994493;4.92
462;2766.92;234.61;13.68;;4.55;;;;;;;0;46.837372;6.994658;4.91
463;2771.72;234.91;13.68;;4.56;;;;;;;0;46.837427;6.994813;4.9
464;2776.41;235.2;13.69;;4.57;;;;;;;0;46.837485;6.994962;4.88
465;2781.31;235.48;13.69;;4.62;;;;;;;0;46.837548;6.995102;4.85
466;2786.01;235.75;13.68;;4.66;;;;;;;0;46.83762;6.99524;4.87
467;2790.3;236.03;13.68;;4.63;;;;;;;0;46.837693;6.995377;4.89
468;2794.5;236.3;13.67;;4.61;;;;;;;0;46.837772;6.995518;4.9
469;2799.1;236.58;13.67;;4.58;;;;;;;0;46.837847;6.995663;4.89
470;2803.89;236.86;13.66;;4.57;;;;;;;0;46.837918;6.99581;4.88
471;2808.89;237.15;13.65;;4.57;;;;;;;0;46.837987;6.995955;4.86
472;2813.59;237.45;13.64;;4.57;;;;;;;0;46.838053;6.996102;4.68
473;2818.28;237.76;13.64;;4.46;;;;;;;0;46.838122;6.996252;4.49
474;2823.18;238.09;13.63;;4.34;;;;;;;0;46.838188;6.996403;4.3
475;2828.47;238.43;13.63;;4.23;;;;;;;0;46.83826;6.996562;4.18
476;2834.17;238.77;13.63;;3.88;;;;;;;0;46.838332;6.996725;4.07
477;2839.66;239.12;13.64;;3.53;;;;;;;0;46.838402;6.996892;3.95
478;2844.96;239.48;13.65;;3.18;;;;;;;0;46.838468;6.997058;3.83
479;2849.36;239.84;13.67;;3.64;;;;;;;0;46.838527;6.997225;3.7
480;2853.65;240.19;13.7;;4.1;;;;;;;0;46.838582;6.997385;3.99
481;2858.25;240.54;13.73;;3.74;;;;;;;0;46.83863;6.997537;4.29
482;2863.15;240.88;13.78;;3.37;;;;;;;0;46.838675;6.997675;4.58
483;2869.34;241.21;13.83;;3.01;;;;;;;0;46.838715;6.99781;4.35
484;2875.14;241.52;13.89;;2.97;;;;;;;0;46.838762;6.99794;4.12
485;2881.43;241.82;13.95;;2.92;;;;;;;0;46.838818;6.998065;3.88
486;2887.03;242.09;14.02;;2.88;;;;;;;0;46.838882;6.998203;3.89
487;2891.82;242.35;14.08;;2.86;;;;;;;0;46.838952;6.998358;3.9
488;2896.62;242.59;14.15;;2.85;;;;;;;0;46.839022;6.998525;3.91
489;2900.62;242.81;14.2;;2.83;;;;;;;0;46.839095;6.99871;3.92
490;2904.81;243.01;14.25;;2.82;;;;;;;0;46.839165;6.998908;3.94
491;2910.61;243.19;14.28;;2.81;;;;;;;0;46.839223;6.999112;3.94
492;2916.9;243.36;14.31;;2.79;;;;;;;0;46.839273;6.999315;3.94
493;2923.1;243.51;14.32;;2.78;;;;;;;0;46.839318;6.999513;3.94
494;2928.49;243.64;14.31;;2.77;;;;;;;0;46.839367;6.9997;3.97
495;2933.89;243.77;14.29;;2.7;;;;;;;0;46.839418;6.999878;3.99
496;2939.39;243.89;14.26;;2.62;;;;;;;0;46.839477;7.000045;4.02
497;2945.38;244.01;14.22;;2.54;;;;;;;0;46.839538;7.000208;3.97
498;2951.58;244.13;14.17;;2.47;;;;;;;0;46.839605;7.000373;3.93
499;2957.37;244.25;14.11;;2.4;;;;;;;0;46.839673;7.000538;3.88
500;2962.87;244.37;14.05;;2.33;;;;;;;0;46.839738;7.000702;3.86
501;2968.06;244.49;13.98;;2.27;;;;;;;0;46.8398;7.000867;3.84
502;2973.26;244.61;13.92;;2.21;;;;;;;0;46.839853;7.001027;3.82
503;2979.15;244.73;13.86;;2.14;;;;;;;0;46.8399;7.00118;3.89
504;2985.45;244.85;13.8;;2.02;;;;;;;0;46.839945;7.001328;3.97
505;2992.04;244.95;13.74;;1.9;;;;;;;0;46.839988;7.001472;4.04
506;2998.84;245.05;13.68;;1.77;;;;;;;0;46.840032;7.001618;4.08
507;3005.03;245.12;13.62;;1.73;;;;;;;0;46.840078;7.001768;4.13
508;3010.93;245.18;13.56;;1.7;;;;;;;0;46.840128;7.001925;4.08
509;3016.42;245.21;13.5;;1.66;;;;;;;0;46.84018;7.00209;4.02
510;3021.72;245.21;13.44;;1.59;;;;;;;0;46.840233;7.002268;3.97
511;3027.11;245.19;13.37;;1.52;;;;;;;0;46.840285;7.002457;3.98
512;3032.31;245.14;13.29;;1.57;;;;;;;0;46.840333;7.002648;3.99
513;3038.0;245.07;13.21;;1.61;;;;;;;0;46.84038;7.002835;3.99
514;3043.6;244.98;13.13;;1.66;;;;;;;0;46.840425;7.003013;4.04
515;3049.1;244.89;13.04;;1.95;;;;;;;0;46.840468;7.003183;4.08
516;3054.99;244.79;12.95;;2.25;;;;;;;0;46.840517;7.00334;4.12
517;3061.39;244.69;12.86;;2.54;;;;;;;0;46.84057;7.003487;4.15
518;3068.18;244.61;12.78;;2.7;;;;;;;0;46.840627;7.003628;4.18
519;3075.47;244.56;12.7;;2.87;;;;;;;0;46.840685;7.003767;4.22
520;3082.57;244.54;12.64;;3.03;;;;;;;0;46.840742;7.003903;4.22
521;3089.06;244.55;12.59;;3.02;;;;;;;0;46.840797;7.004038;4.22
522;3094.56;244.61;12.55;;3.01;;;;;;;0;46.840852;7.004175;4.23
523;3099.25;244.71;12.54;;3.0;;;;;;;0;46.840902;7.00431;4.18
524;3104.25;244.85;12.54;;3.05;;;;;;;0;46.840947;7.004442;4.14
525;3109.54;245.03;12.56;;3.09;;;;;;;0;46.840988;7.004568;4.13
526;3115.34;245.24;12.61;;3.08;;;;;;;0;46.841027;7.004688;4.12
527;3121.23;245.48;12.67;;3.06;;;;;;;0;46.841067;7.004808;4.11
528;3126.93;245.73;12.74;;3.04;;;;;;;0;46.841105;7.004933;4.11
529;3133.02;245.99;12.83;;3.14;;;;;;;0;46.841148;7.005067;4.1
530;3138.72;246.24;12.93;;3.24;;;;;;;0;46.841195;7.005217;4.1
531;3144.11;246.49;13.04;;3.34;;;;;;;0;46.841247;7.005382;4.08
532;3148.81;246.72;13.15;;3.35;;;;;;;0;46.841298;7.00556;4.06
533;3153.61;246.94;13.26;;3.36;;;;;;;0;46.841348;7.005745;4.03
534;3158.8;247.13;13.36;;3.37;;;;;;;0;46.841395;7.005938;3.98
535;3164.5;247.31;13.46;;3.34;;;;;;;0;46.841438;7.006132;3.93
536;3169.99;247.46;13.56;;3.32;;;;;;;0;46.84148;7.006318;3.87
537;3174.99;247.6;13.65;;3.3;;;;;;;0;46.841518;7.006498;3.8
538;3179.98;247.72;13.73;;3.29;;;;;;;0;46.841563;7.006667;3.73
539;3184.98;247.84;13.8;;3.28;;;;;;;0;46.841613;7.006825;3.74
540;3190.57;247.96;13.87;;3.27;;;;;;;0;46.841665;7.006983;3.74
541;3196.17;248.08;13.94;;3.28;;;;;;;0;46.841722;7.007145;3.75
542;3201.76;248.22;14.0;;3.28;;;;;;;0;46.841778;7.00731;3.72
543;3207.06;248.37;14.06;;3.25;;;;;;;0;46.841828;7.007482;3.69
544;3212.25;248.54;14.12;;3.22;;;;;;;0;46.841873;7.007653;3.66
545;3217.45;248.74;14.18;;3.19;;;;;;;0;46.841917;7.007822;3.6
546;3223.14;248.96;14.23;;3.15;;;;;;;0;46.841955;7.007987;3.54
547;3228.74;249.22;14.28;;3.12;;;;;;;0;46.841995;7.008145;3.48
548;3234.13;249.5;14.32;;3.09;;;;;;;0;46.842033;7.008302;3.45
549;3239.63;249.81;14.36;;3.03;;;;;;;0;46.842077;7.008462;3.42
550;3244.72;250.15;14.38;;2.98;;;;;;;0;46.842127;7.008627;3.39
551;3249.52;250.51;14.39;;2.92;;;;;;;0;46.842182;7.008802;3.35
552;3254.32;250.87;14.38;;2.9;;;;;;;0;46.842238;7.008988;3.32
553;3259.41;251.25;14.35;;2.88;;;;;;;0;46.842297;7.009188;3.28
554;3265.11;251.62;14.3;;2.86;;;;;;;0;46.842352;7.009398;3.23
555;3270.7;251.97;14.22;;2.82;;;;;;;0;46.842405;7.009613;3.17
556;3276.0;252.3;14.13;;2.78;;;;;;;0;46.842455;7.00983;3.18
557;3280.79;252.6;14.01;;2.74;;;;;;;0;46.842497;7.010047;3.18
558;3285.59;252.85;13.88;;2.71;;;;;;;0;46.84253;7.010257;3.18
559;3290.78;253.05;13.74;;2.68;;;;;;;0;46.842557;7.010455;3.17
560;3296.18;253.18;13.59;;2.65;;;;;;;0;46.842578;7.01064;3.16
561;3301.87;253.24;13.43;;2.63;;;;;;;0;46.842595;7.010813;3.15
562;3307.87;253.24;13.29;;2.6;;;;;;;0;46.842608;7.010973;3.15
563;3313.96;253.16;13.15;;2.58;;;;;;;0;46.842623;7.011122;3.15
564;3320.06;253.01;13.03;;2.57;;;;;;;0;46.842645;7.011262;3.15
565;3326.25;252.8;12.94;;2.55;;;;;;;0;46.842668;7.011398;3.11
566;3332.44;252.55;12.87;;2.5;;;;;;;0;46.842693;7.011535;3.07
567;3337.94;252.26;12.83;;2.46;;;;;;;0;46.84272;7.011672;3.03
568;3342.83;251.97;12.82;;2.41;;;;;;;0;46.842752;7.011808;2.99
569;3347.53;251.67;12.85;;2.38;;;;;;;0;46.842785;7.011945;2.96
570;3351.93;251.39;12.9;;2.35;;;;;;;0;46.84282;7.012078;2.93
571;3357.12;251.15;12.98;;2.32;;;;;;;0;46.842858;7.012207;2.88
572;3362.62;250.94;13.07;;2.26;;;;;;;0;46.842902;7.012337;2.84
573;3368.21;250.78;13.19;;2.21;;;;;;;0;46.842948;7.012475;2.78
574;3374.31;250.67;13.31;;2.15;;;;;;;0;46.843003;7.012625;2.72
575;3380.0;250.6;13.44;;2.07;;;;;;;0;46.84306;7.012787;2.66
576;3385.49;250.57;13.57;;1.99;;;;;;;0;46.843117;7.012965;2.64
577;3390.99;250.58;13.7;;1.95;;;;;;;0;46.843173;7.013162;2.62
578;3396.28;250.6;13.81;;1.91;;;;;;;0;46.843225;7.013368;2.6
579;3401.38;250.63;13.91;;1.87;;;;;;;0;46.843268;7.013578;2.51
580;3406.47;250.67;14.0;;1.84;;;;;;;0;46.843307;7.013787;2.43
581;3411.87;250.69;14.07;;1.81;;;;;;;0;46.843337;7.013988;2.35
582;3417.36;250.7;14.12;;1.78;;;;;;;0;46.843365;7.014178;2.3
583;3423.26;250.7;14.15;;1.74;;;;;;;0;46.843395;7.014358;2.24
584;3428.95;250.66;14.17;;1.7;;;;;;;0;46.843428;7.01453;2.19
585;3434.25;250.61;14.18;;1.66;;;;;;;0;46.843465;7.014698;2.17
586;3439.14;250.53;14.17;;1.66;;;;;;;0;46.843508;7.01487;2.15
587;3444.44;250.43;14.16;;1.65;;;;;;;0;46.843555;7.015043;2.13
588;3449.83;250.32;14.13;;1.64;;;;;;;0;46.843602;7.015222;2.09
589;3455.73;250.19;14.1;;1.64;;;;;;;0;46.843645;7.015402;2.05
590;3461.52;250.07;14.07;;1.64;;;;;;;0;46.843685;7.015578;2.06
591;3466.82;249.95;14.03;;1.64;;;;;;;0;46.843725;7.015752;2.06
592;3471.81;249.85;13.98;;1.62;;;;;;;0;46.843765;7.015917;2.06
593;3477.11;249.77;13.94;;1.61;;;;;;;0;46.843807;7.016075;2.09
594;3482.8;249.72;13.88;;1.57;;;;;;;0;46.843857;7.016232;2.13
595;3488.5;249.7;13.83;;1.53;;;;;;;0;46.84391;7.01639;2.16
596;3494.19;249.71;13.77;;1.5;;;;;;;0;46.843968;7.016553;2.11
597;3499.68;249.77;13.7;;1.47;;;;;;;0;46.844027;7.016722;2.06
598;3505.08;249.88;13.63;;1.44;;;;;;;0;46.844082;7.0169;2.01
599;3510.97;250.04;13.55;;1.41;;;;;;;0;46.84413;7.017085;1.94
600;3517.07;250.25;13.47;;1.38;;;;;;;0;46.84417;7.017277;1.86
601;3523.16;250.52;13.39;;1.35;;;;;;;0;46.844205;7.017468;1.79
602;3528.96;250.86;13.3;;1.31;;;;;;;0;46.844235;7.017653;1.77
603;3534.25;251.27;13.22;;1.26;;;;;;;0;46.844265;7.017833;1.75
604;3539.05;251.75;13.15;;1.2;;;;;;;0;46.844297;7.018003;1.73
605;3544.14;252.29;13.08;;1.14;;;;;;;0;46.844333;7.018158;1.74
606;3549.54;252.91;13.02;;1.12;;;;;;;0;46.844375;7.018302;1.76
607;3554.93;253.59;12.98;;1.1;;;;;;;0;46.844422;7.018435;1.77
608;3560.42;254.31;12.96;;1.07;;;;;;;0;46.844473;7.018565;1.76
609;3566.12;255.08;12.95;;1.06;;;;;;;0;46.844523;7.018693;1.76
610;3572.11;255.86;12.96;;1.04;;;;;;;0;46.844565;7.018825;1.72
611;3578.01;256.63;12.98;;1.02;;;;;;;0;46.844602;7.018962;1.68
612;3583.8;257.38;13.03;;0.93;;;;;;;0;46.844632;7.01911;1.64
613;3589.1;258.07;13.08;;0.83;;;;;;;0;46.844655;7.01927;1.55
614;3593.89;258.68;13.15;;0.82;;;;;;;0;46.844668;7.019438;1.46
615;3598.09;259.19;13.22;;0.8;;;;;;;0;46.844675;7.019618;1.37
616;3602.48;259.58;13.29;;0.78;;;;;;;0;46.844677;7.019807;1.37
617;3606.98;259.84;13.37;;0.74;;;;;;;0;46.844675;7.020002;1.36
618;3611.27;259.95;13.44;;0.71;;;;;;;0;46.844677;7.0202;1.36
619;3616.17;259.91;13.51;;0.67;;;;;;;0;46.844677;7.020398;1.39
620;3621.36;259.73;13.57;;0.6;;;;;;;0;46.844678;7.0206;1.42
621;3626.46;259.42;13.63;;0.52;;;;;;;0;46.844682;7.0208;1.45
622;3631.25;258.97;13.68;;0.45;;;;;;;0;46.844688;7.020998;1.35
623;3636.05;258.42;13.73;;0.44;;;;;;;0;46.844698;7.021195;1.25
624;3641.04;257.78;13.78;;0.43;;;;;;;0;46.84471;7.021383;1.15
625;3646.74;257.08;13.83;;0.42;;;;;;;0;46.84473;7.021552;1.09
626;3652.33;256.34;13.88;;0.37;;;;;;;0;46.844755;7.021712;1.04
627;3657.63;255.6;13.93;;0.32;;;;;;;0;46.844785;7.021865;0.99
628;3662.62;254.87;13.99;;0.27;;;;;;;0;46.844823;7.022013;0.97
629;3667.42;254.19;14.06;;0.21;;;;;;;0;46.844872;7.022162;0.95
630;3672.41;253.56;14.13;;0.14;;;;;;;0;46.844928;7.022315;0.87
631;3677.7;253.01;14.2;;0.1;;;;;;;0;46.844992;7.02248;0.78
632;3683.2;252.55;14.28;;0.07;;;;;;;0;46.845053;7.022657;0.69
633;3688.99;252.17;14.36;;0.03;;;;;;;0;46.845112;7.022842;0.63
634;3694.59;251.89;14.43;;-0.02;;;;;;;0;46.845163;7.023037;0.57
635;3699.78;251.68;14.51;;-0.06;;;;;;;0;46.845207;7.023232;0.51
636;3704.68;251.55;14.57;;-0.1;;;;;;;0;46.845247;7.023423;0.48
637;3710.17;251.49;14.64;;-0.15;;;;;;;0;46.845283;7.02361;0.44
638;3715.96;251.48;14.69;;-0.21;;;;;;;0;46.84532;7.023792;0.4
639;3722.26;251.51;14.73;;-0.26;;;;;;;0;46.845362;7.02397;0.35
640;3728.35;251.57;14.77;;-0.29;;;;;;;0;46.845405;7.02415;0.29
641;3734.25;251.64;14.8;;-0.33;;;;;;;0;46.845455;7.024337;0.24
