Station Position;Payerne
Longitude (?);6.94
Latitude (?);46.81
Altitude (m);491.0

Software Version
Software; UMSS Meteo Routine 1.5
Config; SRS-C50-100, 10.02.2017

Surface Weather
Pressure (hPa);969.5
Temperature (?C);12.0
Humidity (%);66.3
Dewpoint (?C);5.91
Wind Velocity (m/s);1.0
Wind Direction (deg);084
Clouds;11502
Ozone (nb);

Sounding;20171024.12
Start Date;24.10.17
Start Time;11:06:09
Remark;

Sonde;SRS_C50
Serial Number;1083
Sonde Identifier;100

ECC Cells
Background Current Ib1 (uA);
Background Current Ib2 (uA);
Pump Performance (s/100ml);
Serial Number ECC;

IWV (mm);18.296

Pressure Level (hPa);1000.0
Altitude (m);232.22

Sounding Data
Rel. Time;Altitude (gpm);Wind Direction (?);Wind Velocity (m/s);Pressure (hPa);Temperature (?C);Humidity (%);Dewpoint (?C);Ozone (nbar);Ozone normalized (nbar);Pump Temperature (K);I ECC cells (uA);Level Flag;LAT (?);LON (?);Channel Temperature (?C)
1338;8855.67;344.72;31.72;328.02;-35.43;27.44;-47.79;;;;;0;46.642623;6.983152;-33.49
1339;8860.54;344.75;31.72;327.79;-35.51;27.55;-47.78;;;;;0;46.642329;6.983271;-33.58
1340;8865.68;344.77;31.71;327.55;-35.55;27.66;-47.79;;;;;0;46.642032;6.983382;-33.7
1341;8870.96;344.78;31.7;327.3;-35.61;27.78;-47.8;;;;;0;46.641739;6.983474;-34.01
1342;8877.72;344.78;31.68;326.98;-35.68;27.91;-47.82;;;;;0;46.641447;6.983572;-34.36
1343;8884.62;344.77;31.65;326.66;-35.73;28.08;-47.81;;;;;0;46.641172;6.983663;-34.46
1344;8890.31;344.74;31.62;326.39;-35.76;28.27;-47.76;;;;;0;46.640907;6.983749;-34.43
1345;8895.5;344.71;31.59;326.15;-35.71;28.51;-47.72;;;;;0;46.640644;6.983841;-34.55
1346;8901.09;344.68;31.56;325.89;-35.8;28.78;-47.68;;;;;0;46.64039;6.983952;-34.52
1347;8907.87;344.63;31.53;325.57;-35.92;29.07;-47.67;;;;;0;46.640156;6.984069;-34.1
1348;8915.11;344.59;31.51;325.23;-36.02;29.35;-47.65;;;;;0;46.639882;6.984186;-34.57
1349;8921.91;344.54;31.5;324.91;-36.03;29.59;-47.61;;;;;0;46.639604;6.984311;-34.28
1350;8927.88;344.49;31.49;324.63;-36.05;29.81;-47.57;;;;;0;46.639334;6.984439;-33.78
1351;8933.57;344.44;31.49;324.37;-36.07;30.0;-47.53;;;;;0;46.639054;6.984559;-33.67
1352;8939.21;344.39;31.49;324.1;-36.14;30.18;-47.55;;;;;0;46.638778;6.984666;-34.06
1353;8944.74;344.34;31.5;323.84;-36.26;30.31;-47.61;;;;;0;46.638504;6.984766;-34.53
1354;8950.5;344.29;31.51;323.58;-36.42;30.4;-47.65;;;;;0;46.638229;6.984866;-34.47
1355;8956.13;344.25;31.53;323.31;-36.29;30.47;-47.61;;;;;0;46.637963;6.984968;-33.84
1356;8961.96;344.2;31.55;323.04;-36.29;30.51;-47.6;;;;;0;46.637697;6.985077;-34.2
1357;8968.17;344.16;31.56;322.75;-36.44;30.55;-47.66;;;;;0;46.637428;6.985191;-34.99
1358;8974.94;344.11;31.58;322.44;-36.45;30.59;-47.69;;;;;0;46.637153;6.985311;-35.28
1359;8982.0;344.06;31.6;322.11;-36.51;30.64;-47.74;;;;;0;46.636879;6.98543;-35.3
1360;8988.17;344.01;31.61;321.82;-36.63;30.68;-47.82;;;;;0;46.636601;6.985549;-35.21
1361;8993.91;343.95;31.62;321.55;-36.74;30.7;-47.89;;;;;0;46.636314;6.985663;-35.04
1362;8999.66;343.89;31.63;321.29;-36.86;30.7;-47.94;;;;;0;46.636026;6.985774;-34.89
1363;9005.4;343.82;31.64;321.02;-36.67;30.68;-47.94;;;;;0;46.635745;6.985886;-35.13
1364;9011.45;343.74;31.65;320.74;-36.79;30.67;-47.95;;;;;0;46.63547;6.985997;-35.41
1365;9018.05;343.65;31.66;320.44;-36.79;30.67;-47.97;;;;;0;46.635201;6.986109;-35.56
1366;9024.5;343.55;31.66;320.14;-36.8;30.71;-47.96;;;;;0;46.634935;6.98623;-35.43
1367;9029.65;343.44;31.68;319.9;-36.81;30.8;-47.95;;;;;0;46.63467;6.986354;-34.56
1368;9034.3;343.32;31.69;319.68;-36.85;30.92;-47.96;;;;;0;46.634404;6.986478;-34.44
1369;9039.46;343.18;31.71;319.44;-36.96;31.07;-48.01;;;;;0;46.634138;6.986603;-35.04
1370;9044.86;343.02;31.74;319.2;-37.06;31.23;-48.06;;;;;0;46.633867;6.986719;-35.6
1371;9050.67;342.86;31.77;318.93;-37.17;31.39;-48.09;;;;;0;46.633597;6.986832;-35.89
1372;9057.25;342.69;31.8;318.62;-37.34;31.56;-48.12;;;;;0;46.63332;6.986937;-35.7
1373;9064.09;342.51;31.84;318.31;-37.22;31.73;-48.13;;;;;0;46.633045;6.987038;-35.18
1374;9070.83;342.32;31.89;318.0;-37.28;31.9;-48.12;;;;;0;46.63277;6.987139;-35.33
1375;9078.15;342.14;31.94;317.66;-37.44;32.04;-48.16;;;;;0;46.632488;6.987249;-35.48
1376;9085.79;341.95;31.99;317.31;-37.54;32.14;-48.21;;;;;0;46.632214;6.987375;-35.71
1377;9092.9;341.76;32.05;316.98;-37.52;32.18;-48.19;;;;;0;46.63194;6.987504;-35.4
1378;9099.74;341.58;32.1;316.67;-37.5;32.2;-48.18;;;;;0;46.631675;6.987634;-35.5
1379;9105.45;341.4;32.16;316.41;-37.52;32.22;-48.19;;;;;0;46.631411;6.987784;-35.56
1380;9110.51;341.24;32.21;316.17;-37.57;32.27;-48.22;;;;;0;46.631145;6.987943;-35.15
1381;9115.8;341.09;32.27;315.93;-37.63;32.34;-48.26;;;;;0;46.630878;6.988109;-35.22
1382;9121.8;340.95;32.32;315.66;-37.69;32.43;-48.29;;;;;0;46.630599;6.988282;-35.59
1383;9127.88;340.83;32.37;315.38;-37.79;32.55;-48.34;;;;;0;46.630318;6.988442;-35.62
1384;9133.88;340.72;32.42;315.1;-37.89;32.68;-48.4;;;;;0;46.630024;6.988595;-35.77
1385;9139.47;340.63;32.46;314.85;-37.99;32.81;-48.45;;;;;0;46.629747;6.988734;-35.99
1386;9145.0;340.55;32.5;314.6;-38.07;32.93;-48.49;;;;;0;46.629461;6.988866;-36.25
1387;9150.59;340.48;32.53;314.34;-38.14;33.05;-48.52;;;;;0;46.629187;6.988991;-36.36
1388;9155.66;340.42;32.57;314.11;-38.19;33.16;-48.53;;;;;0;46.628921;6.989115;-36.32
1389;9160.59;340.37;32.6;313.88;-38.18;33.27;-48.49;;;;;0;46.628647;6.989244;-36.14
1390;9165.57;340.32;32.62;313.66;-38.14;33.41;-48.43;;;;;0;46.628379;6.989374;-35.78
1391;9170.49;340.3;32.64;313.43;-38.14;33.6;-48.39;;;;;0;46.628106;6.989508;-35.94
1392;9176.07;340.28;32.66;313.18;-38.21;33.83;-48.39;;;;;0;46.627831;6.989656;-36.41
1393;9182.73;340.26;32.67;312.87;-38.34;34.1;-48.41;;;;;0;46.627548;6.989809;-36.82
1394;9189.51;340.24;32.69;312.57;-38.4;34.37;-48.41;;;;;0;46.627275;6.989964;-36.95
1395;9195.99;340.22;32.71;312.27;-38.44;34.63;-48.37;;;;;0;46.627;6.990126;-37.13
1396;9202.38;340.23;32.7;311.98;-38.45;34.86;-48.33;;;;;0;46.62672;6.990293;-37.19
1397;9208.5;340.25;32.69;311.7;-38.5;35.07;-48.32;;;;;0;46.626446;6.990448;-37.17
1398;9214.49;340.27;32.67;311.43;-38.56;35.25;-48.33;;;;;0;46.626164;6.990601;-37.28
1399;9221.31;340.29;32.66;311.12;-38.61;35.4;-48.33;;;;;0;46.625884;6.990753;-37.35
1400;9229.06;340.31;32.65;310.77;-38.65;35.53;-48.35;;;;;0;46.625596;6.990902;-37.5
1401;9236.77;340.33;32.64;310.42;-38.74;35.63;-48.38;;;;;0;46.625314;6.991052;-37.46
1402;9243.87;340.35;32.63;310.1;-38.78;35.73;-48.41;;;;;0;46.625035;6.991196;-37.51
1403;9250.76;340.37;32.61;309.79;-38.85;35.84;-48.44;;;;;0;46.624756;6.991333;-37.31
1404;9257.18;340.4;32.59;309.5;-38.91;35.97;-48.46;;;;;0;46.624482;6.991466;-37.07
1405;9263.78;340.45;32.56;309.2;-39.0;36.15;-48.51;;;;;0;46.624204;6.991602;-36.95
1406;9270.84;340.51;32.53;308.88;-39.14;36.37;-48.57;;;;;0;46.623925;6.991741;-37.15
1407;9278.38;340.57;32.5;308.54;-39.22;36.63;-48.58;;;;;0;46.623651;6.99188;-37.31
1408;9285.86;340.64;32.46;308.21;-39.25;36.9;-48.55;;;;;0;46.623377;6.992019;-37.69
1409;9293.74;340.71;32.44;307.85;-39.29;37.2;-48.52;;;;;0;46.623107;6.99216;-37.94
1410;9301.87;340.8;32.41;307.49;-39.34;37.51;-48.49;;;;;0;46.622836;6.992305;-37.91
1411;9309.68;340.88;32.39;307.14;-39.4;37.86;-48.47;;;;;0;46.622563;6.99245;-38.1
1412;9317.33;340.97;32.37;306.79;-39.51;38.23;-48.46;;;;;0;46.622287;6.992601;-37.9
1413;9325.12;341.07;32.35;306.44;-39.63;38.58;-48.46;;;;;0;46.622017;6.992751;-37.62
1414;9333.28;341.16;32.34;306.08;-39.65;38.89;-48.45;;;;;0;46.621752;6.992899;-38.01
1415;9341.79;341.25;32.35;305.7;-39.68;39.2;-48.43;;;;;0;46.621479;6.993041;-38.26
1416;9350.23;341.33;32.35;305.32;-39.76;39.45;-48.4;;;;;0;46.621204;6.993182;-38.02
1417;9356.9;341.42;32.36;305.02;-39.73;39.63;-48.39;;;;;0;46.620929;6.993323;-37.79
1418;9362.76;341.5;32.36;304.76;-39.85;39.79;-48.41;;;;;0;46.620653;6.993457;-37.72
1419;9368.62;341.55;32.38;304.5;-39.9;39.96;-48.44;;;;;0;46.620368;6.993583;-37.73
1420;9374.44;341.58;32.4;304.24;-39.97;40.15;-48.46;;;;;0;46.620087;6.993697;-37.68
1421;9381.05;341.62;32.43;303.95;-40.04;40.36;-48.47;;;;;0;46.619808;6.993802;-37.38
1422;9388.39;341.65;32.45;303.62;-40.07;40.57;-48.49;;;;;0;46.619529;6.993901;-37.68
1423;9394.74;341.69;32.47;303.34;-40.14;40.78;-48.5;;;;;0;46.619259;6.994001;-38.15
1424;9400.58;341.72;32.49;303.08;-40.29;40.98;-48.51;;;;;0;46.618986;6.994112;-38.33
1425;9405.65;341.74;32.51;302.85;-40.2;41.16;-48.51;;;;;0;46.618712;6.994236;-38.18
1426;9411.23;341.75;32.52;302.6;-40.42;41.34;-48.51;;;;;0;46.618437;6.994372;-38.25
1427;9417.97;341.77;32.53;302.3;-40.27;41.51;-48.48;;;;;0;46.61816;6.994519;-38.75
1428;9425.48;341.79;32.52;301.97;-40.33;41.71;-48.46;;;;;0;46.617873;6.994676;-38.68
1429;9432.89;341.83;32.5;301.64;-40.43;41.92;-48.49;;;;;0;46.617589;6.994831;-38.77
1430;9439.63;341.87;32.47;301.35;-40.49;42.14;-48.51;;;;;0;46.61731;6.994989;-38.83
1431;9445.58;341.92;32.43;301.08;-40.55;42.34;-48.53;;;;;0;46.617028;6.995149;-38.88
1432;9451.0;341.99;32.37;300.84;-40.61;42.53;-48.55;;;;;0;46.616745;6.995308;-38.79
1433;9456.83;342.07;32.3;300.58;-40.67;42.67;-48.57;;;;;0;46.616457;6.995467;-38.63
1434;9463.17;342.15;32.22;300.3;-40.75;42.7;-48.61;;;;;0;46.616172;6.995616;-38.78
1435;9470.07;342.25;32.12;300.0;-40.75;42.64;-48.67;;;;;10;46.615864;6.995763;-38.82
1436;9475.82;342.34;32.03;299.75;-40.86;42.51;-48.73;;;;;0;46.615598;6.995874;-38.71
1437;9482.04;342.44;31.93;299.47;-40.85;42.3;-48.84;;;;;0;46.61532;6.99598;-38.43
1438;9488.94;342.53;31.82;299.17;-41.0;42.03;-48.98;;;;;0;46.615042;6.996076;-39.39
1439;9495.79;342.61;31.71;298.87;-41.05;41.7;-49.1;;;;;0;46.614787;6.996168;-39.01
1440;9501.82;342.69;31.6;298.6;-41.02;41.35;-49.17;;;;;0;46.614527;6.996266;-39.09
1441;9507.14;342.76;31.5;298.37;-41.02;41.01;-49.24;;;;;0;46.614267;6.996371;-39.08
1442;9512.28;342.82;31.39;298.14;-41.17;40.73;-49.34;;;;;0;46.614011;6.996489;-38.89
1443;9518.54;342.87;31.3;297.87;-41.23;40.49;-49.46;;;;;0;46.613744;6.996612;-39.22
1444;9525.8;342.92;31.21;297.55;-41.17;40.31;-49.55;;;;;0;46.613476;6.996735;-39.69
1445;9533.57;342.96;31.13;297.21;-41.22;40.24;-49.59;;;;;0;46.613196;6.99686;-39.22
1446;9540.16;342.99;31.06;296.92;-41.28;40.22;-49.65;;;;;0;46.612919;6.996986;-39.1
1447;9545.39;343.03;31.01;296.69;-41.34;40.21;-49.7;;;;;0;46.612638;6.997112;-39.21
1448;9550.23;343.07;30.96;296.48;-41.38;40.24;-49.75;;;;;0;46.612368;6.997232;-39.1
1449;9556.25;343.11;30.93;296.22;-41.37;40.3;-49.79;;;;;0;46.612103;6.997352;-39.27
1450;9563.46;343.16;30.91;295.9;-41.47;40.37;-49.85;;;;;0;46.61185;6.997474;-39.88
1451;9571.36;343.21;30.9;295.56;-41.59;40.43;-49.89;;;;;0;46.611606;6.997602;-39.9
1452;9579.45;343.27;30.91;295.21;-41.58;40.48;-49.89;;;;;0;46.611357;6.997731;-40.11
1453;9587.31;343.33;30.92;294.86;-41.7;40.54;-49.95;;;;;0;46.611109;6.997855;-40.09
1454;9595.32;343.39;30.95;294.52;-41.8;40.61;-50.01;;;;;0;46.610852;6.997977;-39.58
1455;9603.06;343.45;30.99;294.18;-41.75;40.7;-50.0;;;;;0;46.610586;6.998093;-40.31
1456;9610.38;343.51;31.03;293.86;-41.8;40.82;-50.0;;;;;0;46.61032;6.998196;-40.49
1457;9616.61;343.56;31.08;293.59;-41.85;41.0;-50.02;;;;;0;46.610052;6.99829;-40.55
1458;9622.28;343.6;31.13;293.35;-41.87;41.21;-50.02;;;;;0;46.609785;6.998382;-40.69
1459;9628.01;343.64;31.18;293.1;-41.94;41.41;-50.02;;;;;0;46.609514;6.99848;-40.67
1460;9633.47;343.66;31.23;292.86;-42.02;41.64;-50.02;;;;;0;46.609243;6.998585;-40.57
1461;9638.41;343.67;31.27;292.65;-42.07;41.88;-50.01;;;;;0;46.608966;6.9987;-40.58
1462;9642.96;343.67;31.3;292.45;-42.06;42.12;-49.97;;;;;0;46.608687;6.998821;-40.21
1463;9647.4;343.66;31.33;292.26;-42.1;42.34;-49.97;;;;;0;46.608408;6.998945;-40.08
1464;9652.58;343.65;31.34;292.04;-42.26;42.55;-50.01;;;;;0;46.608129;6.999066;-40.31
1465;9658.95;343.64;31.34;291.76;-42.31;42.76;-50.05;;;;;0;46.60785;6.999184;-40.24
1466;9666.54;343.63;31.34;291.43;-42.37;42.88;-50.09;;;;;0;46.607564;6.999297;-40.5
1467;9674.32;343.62;31.32;291.1;-42.42;42.93;-50.13;;;;;0;46.607281;6.999407;-40.45
1468;9682.21;343.63;31.29;290.76;-42.47;42.98;-50.18;;;;;0;46.607;6.999518;-40.4
1469;9690.42;343.64;31.26;290.4;-42.52;42.98;-50.24;;;;;0;46.606722;6.999638;-40.63
1470;9697.9;343.67;31.22;290.08;-42.57;42.92;-50.29;;;;;0;46.60645;6.999759;-40.55
1471;9704.1;343.72;31.18;289.82;-42.62;42.85;-50.34;;;;;0;46.60618;6.999894;-40.58
1472;9709.42;343.77;31.14;289.59;-42.67;42.78;-50.4;;;;;0;46.605922;7.000034;-39.88
1473;9714.24;343.84;31.11;289.38;-42.72;42.71;-50.45;;;;;0;46.605669;7.000167;-41.05
1474;9719.01;343.91;31.07;289.18;-42.76;42.64;-50.5;;;;;0;46.605425;7.000298;-41.14
1475;9723.58;344.0;31.05;288.98;-42.81;42.57;-50.56;;;;;0;46.605175;7.000428;-40.39
1476;9727.75;344.09;31.02;288.8;-42.85;42.51;-50.61;;;;;0;46.604928;7.000543;-40.8
1477;9732.35;344.17;31.01;288.6;-42.9;42.48;-50.66;;;;;0;46.604668;7.000635;-40.5
1478;9738.42;344.25;31.0;288.34;-42.97;42.47;-50.74;;;;;0;46.604405;7.000721;-39.88
1479;9745.21;344.32;31.0;288.05;-43.08;42.49;-50.84;;;;;0;46.604133;7.000807;-40.46
1480;9752.78;344.36;31.01;287.73;-43.19;42.51;-50.94;;;;;0;46.603848;7.000897;-40.97
1481;9760.46;344.39;31.02;287.4;-43.34;42.51;-51.04;;;;;0;46.603566;7.000992;-41.21
1482;9767.64;344.39;31.03;287.1;-43.37;42.46;-51.09;;;;;0;46.603279;7.001096;-41.28
1483;9773.68;344.36;31.05;286.84;-43.41;42.37;-51.14;;;;;0;46.602999;7.001202;-41.3
1484;9779.13;344.31;31.07;286.61;-43.44;42.25;-51.2;;;;;0;46.602722;7.001309;-41.07
1485;9784.89;344.23;31.1;286.36;-43.48;42.14;-51.25;;;;;0;46.602446;7.001417;-41.0
1486;9790.82;344.14;31.12;286.11;-43.49;42.05;-51.29;;;;;0;46.602176;7.001517;-41.14
1487;9796.74;344.02;31.15;285.86;-43.55;42.0;-51.37;;;;;0;46.601905;7.001612;-41.12
1488;9802.65;343.88;31.17;285.6;-43.67;41.99;-51.47;;;;;0;46.601645;7.001705;-41.65
1489;9808.47;343.74;31.2;285.36;-43.71;42.0;-51.51;;;;;0;46.601386;7.001811;-41.72
1490;9814.34;343.59;31.22;285.11;-43.73;42.04;-51.53;;;;;0;46.601135;7.00192;-41.56
1491;9820.09;343.44;31.24;284.86;-43.79;42.1;-51.56;;;;;0;46.60088;7.00203;-41.87
1492;9825.4;343.29;31.26;284.64;-43.92;42.16;-51.62;;;;;0;46.60063;7.002164;-41.77
1493;9831.12;343.15;31.27;284.4;-43.92;42.23;-51.62;;;;;0;46.600364;7.002305;-41.51
1494;9837.16;343.01;31.28;284.14;-43.91;42.32;-51.63;;;;;0;46.600086;7.002445;-42.28
1495;9843.71;342.88;31.29;283.86;-43.92;42.43;-51.63;;;;;0;46.599802;7.00259;-42.42
1496;9850.5;342.77;31.3;283.58;-44.0;42.56;-51.67;;;;;0;46.599515;7.002727;-42.38
1497;9857.09;342.66;31.31;283.3;-44.09;42.71;-51.71;;;;;0;46.599224;7.00286;-42.48
1498;9862.82;342.57;31.31;283.06;-44.14;42.87;-51.72;;;;;0;46.59893;7.002994;-42.11
1499;9867.5;342.49;31.32;282.86;-44.12;43.04;-51.7;;;;;0;46.598648;7.003112;-41.77
1500;9871.88;342.42;31.33;282.67;-44.21;43.19;-51.75;;;;;0;46.598376;7.003225;-41.7
1501;9878.88;342.34;31.35;282.38;-44.44;43.32;-51.92;;;;;2;46.59801;7.003381;-42.06
1502;9882.59;342.32;31.37;282.22;-44.5;43.3;-51.97;;;;;0;46.597861;7.00345;-42.21
1503;9889.09;342.29;31.39;281.95;-44.52;43.19;-52.02;;;;;0;46.597616;7.003557;-42.6
1504;9896.33;342.27;31.42;281.64;-44.54;42.97;-52.08;;;;;0;46.597377;7.003672;-42.55
1505;9903.82;342.27;31.46;281.33;-44.56;42.69;-52.16;;;;;0;46.597131;7.003789;-41.96
1506;9911.23;342.28;31.49;281.02;-44.57;42.42;-52.22;;;;;0;46.596884;7.003906;-42.36
1507;9918.27;342.31;31.53;280.72;-44.59;42.17;-52.3;;;;;0;46.596631;7.004023;-42.76
1508;9924.89;342.37;31.57;280.44;-44.64;41.99;-52.4;;;;;0;46.596363;7.004158;-42.87
1509;9930.45;342.43;31.6;280.21;-44.78;41.91;-52.51;;;;;0;46.596092;7.004309;-41.99
1510;9935.6;342.51;31.63;279.99;-44.83;41.86;-52.59;;;;;0;46.595804;7.004463;-42.26
1511;9940.86;342.6;31.64;279.77;-44.95;41.81;-52.7;;;;;0;46.595512;7.004617;-42.4
1512;9946.36;342.71;31.65;279.54;-45.05;41.73;-52.79;;;;;0;46.595208;7.00477;-42.67
1513;9951.16;342.83;31.65;279.34;-45.03;41.62;-52.82;;;;;0;46.594912;7.004908;-42.94
1514;9955.57;342.96;31.64;279.16;-45.07;41.48;-52.88;;;;;0;46.594617;7.005043;-42.92
1515;9960.69;343.1;31.61;278.94;-45.21;41.34;-52.99;;;;;0;46.594321;7.005168;-43.1
1516;9966.52;343.24;31.59;278.7;-45.23;41.21;-53.09;;;;;0;46.594048;7.005282;-43.36
1517;9972.98;343.38;31.55;278.43;-45.31;41.08;-53.16;;;;;0;46.593779;7.005388;-43.49
1518;9979.94;343.52;31.52;278.14;-45.27;40.99;-53.19;;;;;0;46.593518;7.005492;-42.77
1519;9987.45;343.66;31.48;277.83;-45.35;40.93;-53.25;;;;;0;46.593257;7.005592;-43.68
1520;9995.12;343.78;31.44;277.51;-45.42;40.92;-53.31;;;;;0;46.593005;7.005685;-44.14
1521;10002.87;343.89;31.41;277.19;-45.47;40.94;-53.35;;;;;0;46.592748;7.005778;-43.65
1522;10010.4;344.0;31.39;276.87;-45.52;40.99;-53.38;;;;;0;46.592489;7.005871;-42.8
1523;10017.44;344.1;31.37;276.58;-45.57;41.05;-53.41;;;;;0;46.592234;7.005975;-43.5
1524;10024.53;344.17;31.36;276.29;-45.62;41.15;-53.44;;;;;0;46.591972;7.006083;-44.32
1525;10031.38;344.23;31.35;276.0;-45.66;41.26;-53.48;;;;;0;46.591709;7.006205;-44.52
1526;10037.8;344.28;31.35;275.74;-45.73;41.4;-53.51;;;;;0;46.591434;7.006336;-44.41
1527;10043.42;344.31;31.36;275.5;-45.8;41.54;-53.54;;;;;0;46.591156;7.006468;-43.91
1528;10048.52;344.33;31.37;275.29;-45.87;41.68;-53.58;;;;;0;46.590878;7.006597;-43.87
1529;10053.36;344.33;31.39;275.09;-45.94;41.81;-53.61;;;;;0;46.590591;7.006718;-43.63
1530;10058.64;344.32;31.41;274.87;-45.99;41.92;-53.63;;;;;0;46.590308;7.006815;-43.45
1531;10065.01;344.3;31.43;274.61;-46.03;42.03;-53.64;;;;;0;46.590027;7.006904;-43.57
1532;10072.06;344.27;31.45;274.32;-46.04;42.13;-53.66;;;;;0;46.589752;7.006994;-43.83
1533;10079.26;344.24;31.48;274.02;-46.28;42.19;-53.76;;;;;0;46.589477;7.007083;-43.95
1534;10086.38;344.2;31.51;273.73;-46.17;42.21;-53.78;;;;;0;46.589201;7.007172;-43.75
1535;10092.99;344.17;31.54;273.46;-46.16;42.21;-53.78;;;;;0;46.588927;7.00726;-44.27
1536;10098.72;344.15;31.57;273.22;-46.3;42.2;-53.85;;;;;0;46.588648;7.007362;-44.48
1537;10104.11;344.14;31.61;273.0;-46.3;42.19;-53.9;;;;;0;46.588378;7.007488;-44.64
1538;10110.1;344.14;31.64;272.75;-46.4;42.19;-53.95;;;;;0;46.588111;7.007621;-44.84
1539;10116.93;344.16;31.68;272.47;-46.55;42.19;-54.01;;;;;0;46.587855;7.007753;-44.65
1540;10124.57;344.19;31.72;272.16;-46.63;42.19;-54.07;;;;;0;46.5876;7.007886;-44.79
1541;10132.65;344.23;31.76;271.83;-46.72;42.19;-54.13;;;;;0;46.587351;7.00803;-44.85
1542;10140.15;344.27;31.79;271.52;-46.68;42.2;-54.19;;;;;0;46.587099;7.008178;-44.3
1543;10146.47;344.33;31.82;271.26;-46.68;42.16;-54.23;;;;;0;46.58683;7.008326;-44.79
1544;10151.59;344.38;31.85;271.05;-46.63;42.09;-54.26;;;;;0;46.586556;7.008456;-45.07
1545;10157.07;344.43;31.87;270.83;-46.76;42.01;-54.32;;;;;0;46.586269;7.00858;-44.81
1546;10163.49;344.46;31.88;270.57;-46.8;41.93;-54.41;;;;;0;46.585966;7.008683;-44.68
1547;10170.65;344.48;31.89;270.27;-46.88;41.8;-54.51;;;;;0;46.585659;7.008764;-44.86
1548;10178.78;344.48;31.89;269.94;-46.97;41.65;-54.62;;;;;0;46.585356;7.00884;-44.91
1549;10187.27;344.45;31.89;269.6;-47.05;41.5;-54.72;;;;;0;46.585055;7.008909;-45.0
1550;10195.75;344.39;31.88;269.25;-47.14;41.3;-54.83;;;;;0;46.584754;7.008986;-45.22
1551;10204.22;344.31;31.87;268.91;-47.22;41.04;-54.93;;;;;0;46.584466;7.009066;-44.97
1552;10211.64;344.2;31.86;268.6;-47.19;40.79;-55.02;;;;;0;46.584181;7.009158;-45.04
1553;10218.52;344.08;31.85;268.32;-47.31;40.57;-55.13;;;;;0;46.583914;7.009262;-45.52
1554;10225.9;343.93;31.85;268.03;-47.38;40.37;-55.24;;;;;0;46.583655;7.00937;-45.58
1555;10233.62;343.78;31.86;267.71;-47.4;40.2;-55.31;;;;;0;46.583415;7.009488;-45.29
1556;10240.66;343.62;31.87;267.43;-47.46;40.05;-55.37;;;;;0;46.583172;7.009612;-45.23
1557;10247.34;343.46;31.9;267.16;-47.5;39.9;-55.43;;;;;0;46.582925;7.009747;-44.78
1558;10253.29;343.31;31.93;266.92;-47.49;39.81;-55.46;;;;;0;46.582677;7.009894;-44.46
1559;10258.88;343.17;31.98;266.69;-47.5;39.78;-55.49;;;;;0;46.582412;7.010043;-45.44
1560;10264.48;343.04;32.03;266.47;-47.52;39.75;-55.52;;;;;0;46.582139;7.010191;-45.64
1561;10270.54;342.94;32.09;266.22;-47.53;39.82;-55.54;;;;;0;46.581848;7.01033;-45.43
1562;10276.36;342.85;32.16;265.99;-47.71;40.03;-55.58;;;;;0;46.581552;7.010464;-45.85
1563;10281.45;342.78;32.23;265.78;-47.7;40.29;-55.61;;;;;0;46.581255;7.010599;-45.66
1564;10286.31;342.73;32.31;265.59;-47.9;40.56;-55.67;;;;;0;46.580958;7.010716;-45.58
1565;10292.05;342.7;32.39;265.35;-48.01;40.81;-55.73;;;;;0;46.580668;7.010817;-45.6
1566;10298.7;342.69;32.48;265.09;-48.05;40.95;-55.75;;;;;0;46.580386;7.010919;-45.79
1567;10305.12;342.7;32.57;264.83;-48.13;41.03;-55.81;;;;;0;46.580111;7.011021;-45.81
1568;10311.51;342.74;32.67;264.57;-48.18;41.03;-55.84;;;;;0;46.579846;7.011137;-45.91
1569;10317.6;342.79;32.76;264.33;-48.15;40.92;-55.85;;;;;0;46.579583;7.011257;-46.04
1570;10323.45;342.86;32.86;264.09;-48.14;40.8;-55.85;;;;;0;46.579324;7.011393;-45.87
1571;10329.27;342.94;32.96;263.86;-48.13;40.69;-55.85;;;;;0;46.579049;7.011548;-46.34
1572;10335.1;343.04;33.06;263.63;-48.09;40.64;-55.89;;;;;0;46.578769;7.011708;-45.72
1573;10340.21;343.15;33.17;263.42;-48.24;40.68;-55.99;;;;;0;46.578482;7.011867;-46.55
1574;10345.18;343.27;33.27;263.22;-48.37;40.75;-56.08;;;;;0;46.5782;7.012022;-45.67
1575;10350.96;343.4;33.37;262.99;-48.41;40.79;-56.14;;;;;0;46.577911;7.012167;-46.08
1576;10357.22;343.53;33.46;262.74;-48.39;40.79;-56.18;;;;;0;46.57762;7.012294;-46.26
1577;10364.33;343.66;33.55;262.46;-48.47;40.79;-56.22;;;;;0;46.577333;7.012407;-46.41
1578;10371.82;343.8;33.64;262.16;-48.62;40.74;-56.31;;;;;0;46.577037;7.012504;-46.48
1579;10379.43;343.92;33.71;261.86;-48.75;40.64;-56.42;;;;;0;46.576745;7.012598;-46.62
1580;10387.39;344.04;33.76;261.54;-48.69;40.51;-56.44;;;;;0;46.576447;7.012695;-46.53
1581;10395.4;344.16;33.81;261.22;-48.67;40.36;-56.48;;;;;0;46.576147;7.012793;-46.54
1582;10403.53;344.26;33.83;260.9;-48.85;40.19;-56.63;;;;;0;46.575843;7.012912;-46.82
